Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2019-04-01,1,01INU-115,1227.78,1175.35,52.43,0
2019-04-01,2,01INU-115,947.91,907.44,40.48,0
2019-04-01,3,01INU-115,883.19,844.93,38.26,0
2019-04-01,4,01INU-115,731.37,699.27,32.1,0
2019-04-01,5,01INU-115,838.47,802.54,35.93,0
2019-04-01,6,01INU-115,1214.92,1164.86,50.05,0
2019-04-01,7,01INU-115,1829.44,1757.31,72.13,0
2019-04-01,8,01INU-115,1952.41,1877.61,74.81,0
2019-04-01,9,01INU-115,1839.17,1748.98,90.19,0
2019-04-01,10,01INU-115,1916.51,1819.49,97.02,0
2019-04-01,11,01INU-115,2185.21,2073.29,111.91,0
2019-04-01,12,01INU-115,2243.47,2140.38,103.1,0
2019-04-01,13,01INU-115,2470.39,2357.99,112.4,0
2019-04-01,14,01INU-115,2313.31,2199.13,113.6,.59
2019-04-01,15,01INU-115,2260.94,2158.9,101.52,.52
2019-04-01,16,01INU-115,2374.98,2241.46,131.95,1.57
2019-04-01,17,01INU-115,2210.94,2112.82,96.41,1.71
2019-04-01,18,01INU-115,2235.81,2144.54,102,-10.73
2019-04-01,19,01INU-115,2245.37,2138.15,107.22,0
2019-04-01,20,01INU-115,2367.16,2263.04,104.12,0
2019-04-01,21,01INU-115,2376.02,2337.85,103.86,-65.7
2019-04-01,22,01INU-115,2231.92,2137.5,94.42,0
2019-04-01,23,01INU-115,2219.05,2247.73,83.4,-112.07
2019-04-01,24,01INU-115,1897.63,1926.96,79.89,-109.22
2019-04-01,1,01PIR-85,1207.86,1175.35,32.51,0
2019-04-01,2,01PIR-85,930.92,907.44,23.49,0
2019-04-01,3,01PIR-85,866.73,844.93,21.8,0
2019-04-01,4,01PIR-85,717.2,699.27,17.93,0
2019-04-01,5,01PIR-85,822.93,802.54,20.39,0
2019-04-01,6,01PIR-85,1191.43,1164.86,26.57,0
2019-04-01,7,01PIR-85,1800.74,1757.31,43.43,0
2019-04-01,8,01PIR-85,1922.05,1877.61,44.44,0
2019-04-01,9,01PIR-85,1802.89,1748.98,53.92,0
2019-04-01,10,01PIR-85,1878.15,1819.49,58.67,0
2019-04-01,11,01PIR-85,2140.51,2073.29,67.22,0
2019-04-01,12,01PIR-85,2202.21,2140.38,61.83,0
2019-04-01,13,01PIR-85,2430.23,2357.99,72.23,0
2019-04-01,14,01PIR-85,2277.28,2199.13,73.25,4.91
2019-04-01,15,01PIR-85,2226.85,2158.9,64.05,3.9
2019-04-01,16,01PIR-85,2338.56,2241.46,85.43,11.66
2019-04-01,17,01PIR-85,2185.25,2112.82,60.78,11.65
2019-04-01,18,01PIR-85,2199.01,2144.54,62.07,-7.59
2019-04-01,19,01PIR-85,2203.45,2138.15,65.31,0
2019-04-01,20,01PIR-85,2342.06,2263.04,79.01,0
2019-04-01,21,01PIR-85,2346.37,2337.85,80.46,-71.93
2019-04-01,22,01PIR-85,2203.31,2137.5,65.81,0
2019-04-01,23,01PIR-85,2171.48,2247.73,46.46,-122.71
2019-04-01,24,01PIR-85,1849.93,1926.96,42.56,-119.59
2019-04-01,1,03ADR-69,1242.26,1175.35,66.91,0
2019-04-01,2,03ADR-69,959.47,907.44,52.04,0
2019-04-01,3,03ADR-69,890.58,844.93,45.65,0
2019-04-01,4,03ADR-69,737.48,699.27,38.21,0
2019-04-01,5,03ADR-69,843.8,802.54,41.26,0
2019-04-01,6,03ADR-69,1222.65,1164.86,57.78,0
2019-04-01,7,03ADR-69,1839.56,1757.31,82.26,0
2019-04-01,8,03ADR-69,1995.82,1877.61,118.21,0
2019-04-01,9,03ADR-69,1877.13,1748.98,128.16,0
2019-04-01,10,03ADR-69,1958.71,1819.49,139.22,0
2019-04-01,11,03ADR-69,2242.8,2073.29,169.51,0
2019-04-01,12,03ADR-69,2305.58,2140.38,165.2,0
2019-04-01,13,03ADR-69,2539.86,2357.99,181.87,0
2019-04-01,14,03ADR-69,2351.24,2199.13,170.02,-17.91
2019-04-01,15,03ADR-69,2318.21,2158.9,173.23,-13.93
2019-04-01,16,03ADR-69,2407.36,2241.46,207.53,-41.63
2019-04-01,17,03ADR-69,2244,2112.82,172.61,-41.43
2019-04-01,18,03ADR-69,2294.73,2144.54,174.6,-24.41
2019-04-01,19,03ADR-69,2317.64,2138.15,179.49,0
2019-04-01,20,03ADR-69,2443.5,2263.04,180.46,0
2019-04-01,21,03ADR-69,2479.19,2337.85,199.19,-57.85
2019-04-01,22,03ADR-69,2340.66,2137.5,203.15,0
2019-04-01,23,03ADR-69,2334.17,2247.73,185.14,-98.69
2019-04-01,24,03ADR-69,1962.74,1926.96,131.96,-96.18
2019-04-01,1,03GYS-115,1226.02,1175.35,50.67,0
2019-04-01,2,03GYS-115,944.78,907.44,37.34,0
2019-04-01,3,03GYS-115,877.21,844.93,32.28,0
2019-04-01,4,03GYS-115,724.98,699.27,25.71,0
2019-04-01,5,03GYS-115,831.45,802.54,28.91,0
2019-04-01,6,03GYS-115,1208.74,1164.86,43.88,0
2019-04-01,7,03GYS-115,1816.42,1757.31,59.11,0
2019-04-01,8,03GYS-115,1944.63,1877.61,67.02,0
2019-04-01,9,03GYS-115,1794.04,1748.98,45.07,0
2019-04-01,10,03GYS-115,1874.29,1819.49,54.8,0
2019-04-01,11,03GYS-115,2148.72,2073.29,75.42,0
2019-04-01,12,03GYS-115,2220.33,2140.38,79.95,0
2019-04-01,13,03GYS-115,2442.89,2357.99,84.9,0
2019-04-01,14,03GYS-115,2186.16,2199.13,36.35,-49.31
2019-04-01,15,03GYS-115,2176.87,2158.9,56.27,-38.29
2019-04-01,16,03GYS-115,2183.55,2241.46,56.56,-114.48
2019-04-01,17,03GYS-115,2045.8,2112.82,46.96,-113.98
2019-04-01,18,03GYS-115,2030.86,2144.54,37.06,-150.74
2019-04-01,19,03GYS-115,2162.49,2138.15,24.34,0
2019-04-01,20,03GYS-115,2273.19,2263.04,10.15,0
2019-04-01,21,03GYS-115,2282.06,2337.85,33.35,-89.14
2019-04-01,22,03GYS-115,2241.24,2137.5,103.74,0
2019-04-01,23,03GYS-115,2233.04,2247.73,137.38,-152.07
2019-04-01,24,03GYS-115,1870.13,1926.96,91.36,-148.2
2019-04-01,1,04EFU-115,1018.6,1175.35,-156.76,0
2019-04-01,2,04EFU-115,795.02,907.44,-112.42,0
2019-04-01,3,04EFU-115,736.2,844.93,-108.73,0
2019-04-01,4,04EFU-115,607.08,699.27,-92.19,0
2019-04-01,5,04EFU-115,696.24,802.54,-106.31,0
2019-04-01,6,04EFU-115,1009.52,1164.86,-155.35,0
2019-04-01,7,04EFU-115,1502.84,1757.31,-254.47,0
2019-04-01,8,04EFU-115,1595.41,1877.61,-282.2,0
2019-04-01,9,04EFU-115,1430.99,1748.98,-317.98,0
2019-04-01,10,04EFU-115,1495.95,1819.49,-323.54,0
2019-04-01,11,04EFU-115,1689.59,2073.29,-383.71,0
2019-04-01,12,04EFU-115,1794.16,2140.38,-346.22,0
2019-04-01,13,04EFU-115,1976.13,2357.99,-381.87,0
2019-04-01,14,04EFU-115,1760.25,2199.13,-347.94,-90.94
2019-04-01,15,04EFU-115,1773.52,2158.9,-314.85,-70.53
2019-04-01,16,04EFU-115,1643.6,2241.46,-387.02,-210.85
2019-04-01,17,04EFU-115,1611.91,2112.82,-290.84,-210.08
2019-04-01,18,04EFU-115,1442.86,2144.54,-320.9,-380.77
2019-04-01,19,04EFU-115,1805.38,2138.15,-332.77,0
2019-04-01,20,04EFU-115,1968.4,2263.04,-294.64,0
2019-04-01,21,04EFU-115,1992.21,2337.85,-229.81,-115.84
2019-04-01,22,04EFU-115,1992.82,2137.5,-144.68,0
2019-04-01,23,04EFU-115,1915.43,2247.73,-134.71,-197.59
2019-04-01,24,04EFU-115,1565.61,1926.96,-168.79,-192.56
2019-04-01,1,06ETK-115,1096.74,1175.35,-78.62,0
2019-04-01,2,06ETK-115,847.06,907.44,-60.38,0
2019-04-01,3,06ETK-115,789.4,844.93,-55.53,0
2019-04-01,4,06ETK-115,653.73,699.27,-45.55,0
2019-04-01,5,06ETK-115,750.28,802.54,-52.26,0
2019-04-01,6,06ETK-115,1088.65,1164.86,-76.21,0
2019-04-01,7,06ETK-115,1647.89,1757.31,-109.42,0
2019-04-01,8,06ETK-115,1746.47,1877.61,-131.13,0
2019-04-01,9,06ETK-115,1590.18,1748.98,-158.79,0
