Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2019-07-01,1,01INU-115,1080.16,1035.34,44.61,.21
2019-07-01,2,01INU-115,866.41,834.1,32.21,.11
2019-07-01,3,01INU-115,857.35,822.85,28.81,5.69
2019-07-01,4,01INU-115,820.12,788.14,26.67,5.32
2019-07-01,5,01INU-115,708.12,681.26,23.2,3.65
2019-07-01,6,01INU-115,746.18,720.04,25.29,.85
2019-07-01,7,01INU-115,789.22,763.9,25.32,0
2019-07-01,8,01INU-115,823.45,796.77,26.67,0
2019-07-01,9,01INU-115,843.17,819.37,23.79,0
2019-07-01,10,01INU-115,1017.65,984.23,33.42,0
2019-07-01,11,01INU-115,1464.01,1412.64,51.37,0
2019-07-01,12,01INU-115,1640.01,1589.76,50.25,0
2019-07-01,13,01INU-115,1838.51,1784.42,54.09,0
2019-07-01,14,01INU-115,1987.58,1942.74,44.84,0
2019-07-01,15,01INU-115,1856.7,1816.94,39.76,0
2019-07-01,16,01INU-115,2032.08,1984.01,48.07,0
2019-07-01,17,01INU-115,2019.6,1973.43,46.17,0
2019-07-01,18,01INU-115,1945.54,1899.84,45.7,0
2019-07-01,19,01INU-115,1763.02,1713.56,49.47,0
2019-07-01,20,01INU-115,1755.16,1700.51,54.64,0
2019-07-01,21,01INU-115,1925.45,1851.96,73.49,0
2019-07-01,22,01INU-115,1964.99,1897.6,67.37,.02
2019-07-01,23,01INU-115,1951.49,1894.55,56.92,.02
2019-07-01,24,01INU-115,1903.06,1857.64,45.42,0
2019-07-01,1,01PIR-85,1058.95,1035.34,27.83,-4.22
2019-07-01,2,01PIR-85,849.57,834.1,17.58,-2.11
2019-07-01,3,01PIR-85,829.11,822.85,15.2,-8.94
2019-07-01,4,01PIR-85,793.41,788.14,13.4,-8.12
2019-07-01,5,01PIR-85,688.7,681.26,11.78,-4.34
2019-07-01,6,01PIR-85,732.24,720.04,13.06,-.87
2019-07-01,7,01PIR-85,776.09,763.9,12.19,0
2019-07-01,8,01PIR-85,809.05,796.77,12.28,0
2019-07-01,9,01PIR-85,830.28,819.37,10.91,0
2019-07-01,10,01PIR-85,1003.46,984.23,19.24,0
2019-07-01,11,01PIR-85,1444.68,1412.64,32.04,0
2019-07-01,12,01PIR-85,1619.38,1589.76,29.62,0
2019-07-01,13,01PIR-85,1817.74,1784.42,33.32,0
2019-07-01,14,01PIR-85,1965.11,1942.74,22.37,0
2019-07-01,15,01PIR-85,1840.56,1816.94,23.62,0
2019-07-01,16,01PIR-85,2014.72,1984.01,30.71,0
2019-07-01,17,01PIR-85,2005.59,1973.43,32.16,0
2019-07-01,18,01PIR-85,1928.19,1899.84,28.35,0
2019-07-01,19,01PIR-85,1746.51,1713.56,32.95,0
2019-07-01,20,01PIR-85,1736.32,1700.51,35.81,0
2019-07-01,21,01PIR-85,1907.08,1851.96,55.12,0
2019-07-01,22,01PIR-85,1947.34,1897.6,50.3,-.56
2019-07-01,23,01PIR-85,1934.62,1894.55,40.46,-.39
2019-07-01,24,01PIR-85,1888.87,1857.64,31.23,0
2019-07-01,1,03ADR-69,1107.43,1035.34,53.63,18.46
2019-07-01,2,03ADR-69,886.07,834.1,42.77,9.21
2019-07-01,3,03ADR-69,928.35,822.85,40.37,65.14
2019-07-01,4,03ADR-69,886.34,788.14,38.31,59.89
2019-07-01,5,03ADR-69,750.35,681.26,33.05,36.03
2019-07-01,6,03ADR-69,763.52,720.04,35.7,7.77
2019-07-01,7,03ADR-69,805.38,763.9,41.48,0
2019-07-01,8,03ADR-69,841.31,796.77,44.54,0
2019-07-01,9,03ADR-69,863.49,819.37,44.12,0
2019-07-01,10,03ADR-69,1034.94,984.23,50.72,0
2019-07-01,11,03ADR-69,1484.53,1412.64,71.89,0
2019-07-01,12,03ADR-69,1673.06,1589.76,83.3,0
2019-07-01,13,03ADR-69,1875.21,1784.42,90.78,0
2019-07-01,14,03ADR-69,2048.14,1942.74,105.4,0
2019-07-01,15,03ADR-69,1905.33,1816.94,88.39,0
2019-07-01,16,03ADR-69,2078.1,1984.01,94.09,0
2019-07-01,17,03ADR-69,2062.71,1973.43,89.29,0
2019-07-01,18,03ADR-69,1989.05,1899.84,89.22,0
2019-07-01,19,03ADR-69,1789.82,1713.56,76.26,0
2019-07-01,20,03ADR-69,1777.25,1700.51,76.74,0
2019-07-01,21,03ADR-69,1931.48,1851.96,79.52,0
2019-07-01,22,03ADR-69,2006.6,1897.6,106.54,2.46
2019-07-01,23,03ADR-69,1997.5,1894.55,101.23,1.72
2019-07-01,24,03ADR-69,1937.01,1857.64,79.37,0
2019-07-01,1,03GYS-115,1235.13,1035.34,89.29,110.5
2019-07-01,2,03GYS-115,974.61,834.1,85.38,55.13
2019-07-01,3,03GYS-115,1354.47,822.85,89.88,441.75
2019-07-01,4,03GYS-115,1284.17,788.14,89,407.04
2019-07-01,5,03GYS-115,1003.7,681.26,72.67,249.76
2019-07-01,6,03GYS-115,847.8,720.04,73.27,54.49
2019-07-01,7,03GYS-115,838.67,763.9,74.77,0
2019-07-01,8,03GYS-115,867.04,796.77,70.26,0
2019-07-01,9,03GYS-115,885.46,819.37,66.08,0
2019-07-01,10,03GYS-115,1051.15,984.23,66.92,0
2019-07-01,11,03GYS-115,1505.57,1412.64,92.93,0
2019-07-01,12,03GYS-115,1711.84,1589.76,122.08,0
2019-07-01,13,03GYS-115,1909.37,1784.42,124.94,0
2019-07-01,14,03GYS-115,2076.2,1942.74,133.46,0
2019-07-01,15,03GYS-115,1934.36,1816.94,117.41,0
2019-07-01,16,03GYS-115,2108.8,1984.01,124.79,0
2019-07-01,17,03GYS-115,2083.16,1973.43,109.73,0
2019-07-01,18,03GYS-115,2024.64,1899.84,124.8,0
