Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2017-09-16,1,01INU-115,880.98,870.98,9.37,.64
2017-09-16,2,01INU-115,847.62,837.03,10.59,0
2017-09-16,3,01INU-115,828.72,817.25,11.41,.06
2017-09-16,4,01INU-115,751.49,735.1,16.38,0
2017-09-16,5,01INU-115,742.63,725.94,16.69,0
2017-09-16,6,01INU-115,713.46,697.27,16.19,0
2017-09-16,7,01INU-115,681.42,665.23,16.2,0
2017-09-16,8,01INU-115,680.13,665.31,14.82,0
2017-09-16,9,01INU-115,687,669.13,17.87,0
2017-09-16,10,01INU-115,751.08,733.75,17.33,0
2017-09-16,11,01INU-115,788.07,771.87,16.19,0
2017-09-16,12,01INU-115,811.02,796.83,14.19,0
2017-09-16,13,01INU-115,825.19,810.94,14.25,0
2017-09-16,14,01INU-115,879.14,866.06,13.09,0
2017-09-16,15,01INU-115,921.8,910.33,11.47,0
2017-09-16,16,01INU-115,882.03,870.25,11.78,0
2017-09-16,17,01INU-115,901.52,887.35,14.16,0
2017-09-16,18,01INU-115,904.95,889.5,15.45,0
2017-09-16,19,01INU-115,927.01,909.44,17.57,0
2017-09-16,20,01INU-115,889.04,865.97,23.07,0
2017-09-16,21,01INU-115,1221.49,1191.21,30.28,0
2017-09-16,22,01INU-115,1003.23,978.47,24.76,0
2017-09-16,23,01INU-115,1077.36,1054.05,23.31,0
2017-09-16,24,01INU-115,939.86,919.68,20.19,0
2017-09-16,1,01PIR-85,874.28,870.98,7.52,-4.22
2017-09-16,2,01PIR-85,846.58,837.03,9.57,-.01
2017-09-16,3,01PIR-85,827.54,817.25,10.66,-.36
2017-09-16,4,01PIR-85,749.52,735.1,14.42,0
2017-09-16,5,01PIR-85,740.61,725.94,14.67,0
2017-09-16,6,01PIR-85,711.19,697.27,13.93,0
2017-09-16,7,01PIR-85,678.57,665.23,13.35,0
2017-09-16,8,01PIR-85,678.22,665.31,12.91,0
2017-09-16,9,01PIR-85,684.72,669.13,15.6,0
2017-09-16,10,01PIR-85,750,733.75,16.25,0
2017-09-16,11,01PIR-85,787.2,771.87,15.33,0
2017-09-16,12,01PIR-85,810.3,796.83,13.47,0
2017-09-16,13,01PIR-85,824.89,810.94,13.95,0
2017-09-16,14,01PIR-85,878.93,866.06,12.88,0
2017-09-16,15,01PIR-85,922.33,910.33,12,0
2017-09-16,16,01PIR-85,882.52,870.25,12.27,0
2017-09-16,17,01PIR-85,902.19,887.35,14.83,0
2017-09-16,18,01PIR-85,905.26,889.5,15.76,0
2017-09-16,19,01PIR-85,926.15,909.44,16.71,0
2017-09-16,20,01PIR-85,886.83,865.97,20.87,0
2017-09-16,21,01PIR-85,1223.88,1191.21,32.66,0
2017-09-16,22,01PIR-85,1003.78,978.47,25.31,0
2017-09-16,23,01PIR-85,1079.13,1054.05,25.08,0
2017-09-16,24,01PIR-85,939.8,919.68,20.12,0
2017-09-16,1,03ADR-69,911.7,870.98,22.79,17.93
2017-09-16,2,03ADR-69,855.19,837.03,18.12,.04
2017-09-16,3,03ADR-69,833.3,817.25,14.51,1.54
2017-09-16,4,03ADR-69,744.77,735.1,9.66,0
2017-09-16,5,03ADR-69,737.08,725.94,11.14,0
2017-09-16,6,03ADR-69,707.84,697.27,10.57,0
2017-09-16,7,03ADR-69,678.37,665.23,13.15,0
2017-09-16,8,03ADR-69,681.25,665.31,15.94,0
2017-09-16,9,03ADR-69,684.27,669.13,15.14,0
2017-09-16,10,03ADR-69,752.71,733.75,18.96,0
2017-09-16,11,03ADR-69,790.21,771.87,18.34,0
2017-09-16,12,03ADR-69,817.49,796.83,20.66,0
2017-09-16,13,03ADR-69,833.6,810.94,22.66,0
2017-09-16,14,03ADR-69,892.88,866.06,26.83,0
2017-09-16,15,03ADR-69,939.35,910.33,29.02,0
2017-09-16,16,03ADR-69,897.39,870.25,27.14,0
2017-09-16,17,03ADR-69,912.02,887.35,24.67,0
2017-09-16,18,03ADR-69,912.07,889.5,22.57,0
2017-09-16,19,03ADR-69,934.14,909.44,24.69,0
2017-09-16,20,03ADR-69,883.4,865.97,17.44,0
2017-09-16,21,03ADR-69,1219.03,1191.21,27.81,0
2017-09-16,22,03ADR-69,1004.54,978.47,26.07,0
2017-09-16,23,03ADR-69,1078.5,1054.05,24.45,0
2017-09-16,24,03ADR-69,937.42,919.68,17.74,0
2017-09-16,1,03GYS-115,1100.37,870.98,122.92,106.48
2017-09-16,2,03GYS-115,946.75,837.03,109.46,.26
2017-09-16,3,03GYS-115,928.38,817.25,101.98,9.15
2017-09-16,4,03GYS-115,806.77,735.1,71.67,0
2017-09-16,5,03GYS-115,804.81,725.94,78.87,0
2017-09-16,6,03GYS-115,768.64,697.27,71.38,0
2017-09-16,7,03GYS-115,734.15,665.23,68.93,0
2017-09-16,8,03GYS-115,736.01,665.31,70.7,0
2017-09-16,9,03GYS-115,731.64,669.13,62.51,0
2017-09-16,10,03GYS-115,803.98,733.75,70.23,0
2017-09-16,11,03GYS-115,849.04,771.87,77.17,0
2017-09-16,12,03GYS-115,884.82,796.83,87.99,0
2017-09-16,13,03GYS-115,900.19,810.94,89.25,0
2017-09-16,14,03GYS-115,969.6,866.06,103.54,0
2017-09-16,15,03GYS-115,1024.17,910.33,113.83,0
2017-09-16,16,03GYS-115,973.16,870.25,102.91,0
2017-09-16,17,03GYS-115,980.51,887.35,93.16,0
2017-09-16,18,03GYS-115,983.18,889.5,93.68,0
2017-09-16,19,03GYS-115,1011.53,909.44,102.08,0
2017-09-16,20,03GYS-115,945.28,865.97,79.32,0
2017-09-16,21,03GYS-115,1282.85,1191.21,91.64,0
2017-09-16,22,03GYS-115,1064.21,978.47,85.74,0
2017-09-16,23,03GYS-115,1169.25,1054.05,115.21,0
2017-09-16,24,03GYS-115,1030.1,919.68,110.42,0
2017-09-16,1,04EFU-115,1315.85,870.98,160.81,284.06
2017-09-16,2,04EFU-115,984.09,837.03,146.37,.7
2017-09-16,3,04EFU-115,985.16,817.25,143.49,24.42
2017-09-16,4,04EFU-115,829.47,735.1,94.37,0
2017-09-16,5,04EFU-115,823.54,725.94,97.6,0
2017-09-16,6,04EFU-115,780.06,697.27,82.8,0
2017-09-16,7,04EFU-115,749.83,665.23,84.61,0
2017-09-16,8,04EFU-115,752.84,665.31,87.53,0
2017-09-16,9,04EFU-115,732.5,669.13,63.37,0
2017-09-16,10,04EFU-115,799.55,733.75,65.8,0
2017-09-16,11,04EFU-115,837.38,771.87,65.51,0
2017-09-16,12,04EFU-115,882.96,796.83,86.13,0
2017-09-16,13,04EFU-115,895.59,810.94,84.65,0
2017-09-16,14,04EFU-115,978.73,866.06,112.67,0
2017-09-16,15,04EFU-115,1043.31,910.33,132.98,0
2017-09-16,16,04EFU-115,1011.4,870.25,141.15,0
2017-09-16,17,04EFU-115,1027.54,887.35,140.19,0
2017-09-16,18,04EFU-115,1024.6,889.5,135.09,0
2017-09-16,19,04EFU-115,1042.25,909.44,132.8,0
2017-09-16,20,04EFU-115,964.57,865.97,98.61,0
2017-09-16,21,04EFU-115,1301.31,1191.21,110.09,0
2017-09-16,22,04EFU-115,1095.84,978.47,117.37,0
2017-09-16,23,04EFU-115,1208.12,1054.05,154.07,0
2017-09-16,24,04EFU-115,1061.07,919.68,141.4,0
2017-09-16,1,06ETK-115,802.19,870.98,-41.48,-27.31
2017-09-16,2,06ETK-115,796.45,837.03,-40.51,-.07
2017-09-16,3,06ETK-115,776.52,817.25,-38.38,-2.35
2017-09-16,4,06ETK-115,699.39,735.1,-35.72,0
2017-09-16,5,06ETK-115,691.27,725.94,-34.67,0
