Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2017-10-01,1,04EFU-115,764.09,706.73,57.37,0
2017-10-01,2,04EFU-115,853.61,786.65,55.69,11.27
2017-10-01,3,04EFU-115,743.31,674.2,40.73,28.39
2017-10-01,4,04EFU-115,613.65,581.41,32.24,0
2017-10-01,5,04EFU-115,602.08,578.09,23.99,0
2017-10-01,6,04EFU-115,582,562.85,19.15,0
2017-10-01,7,04EFU-115,579.7,558.87,20.84,0
2017-10-01,8,04EFU-115,576.2,558.59,17.61,0
2017-10-01,9,04EFU-115,565.82,565.89,-.06,0
2017-10-01,10,04EFU-115,565.09,557.48,7.61,0
2017-10-01,11,04EFU-115,576.32,567.07,9.25,0
2017-10-01,12,04EFU-115,584.51,582.43,2.07,0
2017-10-01,13,04EFU-115,590.96,572.09,18.87,0
2017-10-01,14,04EFU-115,590.53,569.92,20.61,0
2017-10-01,15,04EFU-115,603.8,575.13,28.67,0
2017-10-01,16,04EFU-115,602.59,566.57,36.02,0
2017-10-01,17,04EFU-115,671.36,624.39,46.98,0
2017-10-01,18,04EFU-115,761.26,717.6,43.65,0
2017-10-01,19,04EFU-115,805.61,776.14,29.47,0
2017-10-01,20,04EFU-115,765.41,754.85,10.55,0
2017-10-01,21,04EFU-115,1004.62,1054.6,-49.98,0
2017-10-01,22,04EFU-115,1133.06,1163.07,-30.02,0
2017-10-01,23,04EFU-115,919.77,896.36,23.4,0
2017-10-01,24,04EFU-115,852.91,772.2,73.04,7.67
2017-10-01,1,06PUO-115,668.99,706.73,-37.74,0
2017-10-01,2,06PUO-115,743.54,786.65,-42.46,-.66
2017-10-01,3,06PUO-115,635.58,674.2,-35.8,-2.82
2017-10-01,4,06PUO-115,550.46,581.41,-30.95,0
2017-10-01,5,06PUO-115,547.21,578.09,-30.88,0
2017-10-01,6,06PUO-115,533.1,562.85,-29.75,0
2017-10-01,7,06PUO-115,529.08,558.87,-29.78,0
2017-10-01,8,06PUO-115,529.89,558.59,-28.7,0
2017-10-01,9,06PUO-115,536.06,565.89,-29.83,0
2017-10-01,10,06PUO-115,528.45,557.48,-29.04,0
2017-10-01,11,06PUO-115,538.63,567.07,-28.45,0
2017-10-01,12,06PUO-115,552.29,582.43,-30.15,0
2017-10-01,13,06PUO-115,543.85,572.09,-28.24,0
2017-10-01,14,06PUO-115,541.63,569.92,-28.29,0
2017-10-01,15,06PUO-115,547.29,575.13,-27.84,0
2017-10-01,16,06PUO-115,539.43,566.57,-27.14,0
2017-10-01,17,06PUO-115,592.64,624.39,-31.75,0
2017-10-01,18,06PUO-115,680.78,717.6,-36.82,0
2017-10-01,19,06PUO-115,735.79,776.14,-40.35,0
2017-10-01,20,06PUO-115,714.95,754.85,-39.91,0
2017-10-01,21,06PUO-115,1000.42,1054.6,-54.18,0
2017-10-01,22,06PUO-115,1103.74,1163.07,-59.33,0
2017-10-01,23,06PUO-115,851.77,896.36,-44.59,0
2017-10-01,24,06PUO-115,730.9,772.2,-41.03,-.27
2017-10-01,1,08COZ-34.5,883.29,706.73,176.56,0
2017-10-01,2,08COZ-34.5,994.97,786.65,206.01,2.31
2017-10-01,3,08COZ-34.5,862.65,674.2,188.81,-.35
2017-10-01,4,08COZ-34.5,732.89,581.41,151.48,0
2017-10-01,5,08COZ-34.5,726.9,578.09,148.8,0
2017-10-01,6,08COZ-34.5,707.97,562.85,145.11,0
2017-10-01,7,08COZ-34.5,688.09,558.87,129.22,0
2017-10-01,8,08COZ-34.5,671.21,558.59,112.62,0
2017-10-01,9,08COZ-34.5,701.74,565.89,135.85,0
2017-10-01,10,08COZ-34.5,665.65,557.48,108.17,0
2017-10-01,11,08COZ-34.5,673.42,567.07,106.35,0
2017-10-01,12,08COZ-34.5,697.88,582.43,115.44,0
2017-10-01,13,08COZ-34.5,679.33,572.09,107.24,0
2017-10-01,14,08COZ-34.5,669.81,569.92,99.9,0
2017-10-01,15,08COZ-34.5,686.31,575.13,111.18,0
2017-10-01,16,08COZ-34.5,671.21,566.57,104.64,0
2017-10-01,17,08COZ-34.5,750.85,624.39,126.46,0
2017-10-01,18,08COZ-34.5,866.7,717.6,149.1,0
2017-10-01,19,08COZ-34.5,935.79,776.14,159.66,0
2017-10-01,20,08COZ-34.5,907.64,754.85,152.79,0
2017-10-01,21,08COZ-34.5,1271.64,1054.6,217.04,0
2017-10-01,22,08COZ-34.5,1415.06,1163.07,251.99,0
2017-10-01,23,08COZ-34.5,1063.96,896.36,167.59,0
2017-10-01,24,08COZ-34.5,915.32,772.2,143.16,-.04
2017-10-02,1,04EFU-115,767.56,692.11,66.85,8.6
2017-10-02,2,04EFU-115,757.71,687.21,62.56,7.94
2017-10-02,3,04EFU-115,743.11,684.76,58.35,0
2017-10-02,4,04EFU-115,698.65,652.5,46.15,0
