Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2018-11-16,1,01INU-115,1325.48,1282.35,40.86,2.27
2018-11-16,2,01INU-115,1239.8,1196.69,40.8,2.3
2018-11-16,3,01INU-115,1111.58,1073.8,35.83,1.95
2018-11-16,4,01INU-115,1063.57,1027.58,33.94,2.06
2018-11-16,5,01INU-115,1002.26,967.31,33.62,1.33
2018-11-16,6,01INU-115,1269.03,1224.32,42,2.72
2018-11-16,7,01INU-115,1428.5,1383.45,41.96,3.09
2018-11-16,8,01INU-115,1659.81,1604.22,52.14,3.45
2018-11-16,9,01INU-115,1993.03,1915.62,71.99,5.42
2018-11-16,10,01INU-115,1981.82,1907.34,68.59,5.89
2018-11-16,11,01INU-115,2045.88,1969.07,71.03,5.79
2018-11-16,12,01INU-115,2174.98,2092.53,75.65,6.8
2018-11-16,13,01INU-115,2075.5,1999.05,70.26,6.2
2018-11-16,14,01INU-115,2072.82,1996.93,69.87,6.01
2018-11-16,15,01INU-115,2002.04,1928.06,68.28,5.7
2018-11-16,16,01INU-115,2005.13,1926.66,72.77,5.7
2018-11-16,17,01INU-115,1960.33,1890.01,65.87,4.45
2018-11-16,18,01INU-115,2165.6,2079.41,81.63,4.56
2018-11-16,19,01INU-115,2148.64,2055.17,93.46,.01
2018-11-16,20,01INU-115,2298.91,2199.17,99.72,.01
2018-11-16,21,01INU-115,2131.27,2051.47,79.79,.01
2018-11-16,22,01INU-115,1801.73,1732.36,66.46,2.9
2018-11-16,23,01INU-115,1491.74,1439.67,49.83,2.24
2018-11-16,24,01INU-115,1402.16,1354.39,45.26,2.51
2018-11-16,1,01PIR-85,1302.91,1282.35,23.22,-2.66
2018-11-16,2,01PIR-85,1216.86,1196.69,22.86,-2.7
2018-11-16,3,01PIR-85,1090.42,1073.8,18.91,-2.29
2018-11-16,4,01PIR-85,1042.49,1027.58,17.34,-2.42
2018-11-16,5,01PIR-85,983.14,967.31,17.37,-1.54
2018-11-16,6,01PIR-85,1244.89,1224.32,23.73,-3.16
2018-11-16,7,01PIR-85,1402.26,1383.45,22.42,-3.61
2018-11-16,8,01PIR-85,1630.78,1604.22,30.58,-4.02
2018-11-16,9,01PIR-85,1954.7,1915.62,45.42,-6.34
2018-11-16,10,01PIR-85,1950.23,1907.34,49.3,-6.41
2018-11-16,11,01PIR-85,2012.51,1969.07,49.76,-6.32
2018-11-16,12,01PIR-85,2138.5,2092.53,53.39,-7.42
