Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2018-01-16,1,01INU-115,675.4,660.34,15.06,0
2018-01-16,2,01INU-115,657.13,645.22,11.91,0
2018-01-16,3,01INU-115,652.66,640.81,11.84,0
2018-01-16,4,01INU-115,646.74,635.42,11.32,0
2018-01-16,5,01INU-115,659.18,646.21,12.97,0
2018-01-16,6,01INU-115,705.27,687.02,18.26,0
2018-01-16,7,01INU-115,939.34,915.79,24.63,-1.07
2018-01-16,8,01INU-115,1216.56,1192.34,24.22,0
2018-01-16,9,01INU-115,1286.64,1265.27,21.37,0
2018-01-16,10,01INU-115,1350.72,1332.22,18.5,0
2018-01-16,11,01INU-115,1377.14,1359.27,17.87,0
2018-01-16,12,01INU-115,1290.79,1269.93,20.85,0
2018-01-16,13,01INU-115,1362.64,1343.81,18.83,0
2018-01-16,14,01INU-115,1378.5,1358.49,20.01,0
2018-01-16,15,01INU-115,1332.4,1315.65,16.76,0
2018-01-16,16,01INU-115,1375.78,1356.94,18.84,0
2018-01-16,17,01INU-115,1361.57,1342.58,18.99,0
2018-01-16,18,01INU-115,1270.55,1250.04,20.52,0
2018-01-16,19,01INU-115,1376.93,1345.86,31.07,0
2018-01-16,20,01INU-115,1414.77,1386.6,28.17,0
2018-01-16,21,01INU-115,1381.62,1360.15,21.46,0
2018-01-16,22,01INU-115,1256.4,1232.86,23.54,0
2018-01-16,23,01INU-115,934.61,914.33,20.28,0
2018-01-16,24,01INU-115,849.78,832.52,17.26,0
2018-01-16,1,01PIR-85,664.59,660.34,4.26,0
2018-01-16,2,01PIR-85,647.13,645.22,1.9,0
2018-01-16,3,01PIR-85,642.52,640.81,1.71,0
2018-01-16,4,01PIR-85,636.98,635.42,1.56,0
2018-01-16,5,01PIR-85,648.55,646.21,2.34,0
2018-01-16,6,01PIR-85,693.89,687.02,6.87,0
2018-01-16,7,01PIR-85,925.39,915.79,11.86,-2.26
2018-01-16,8,01PIR-85,1201.24,1192.34,8.9,0
2018-01-16,9,01PIR-85,1271.19,1265.27,5.92,0
2018-01-16,10,01PIR-85,1338.26,1332.22,6.04,0
2018-01-16,11,01PIR-85,1363.83,1359.27,4.56,0
2018-01-16,12,01PIR-85,1277.99,1269.93,8.06,0
2018-01-16,13,01PIR-85,1348.11,1343.81,4.3,0
2018-01-16,14,01PIR-85,1365.11,1358.49,6.62,0
2018-01-16,15,01PIR-85,1319.94,1315.65,4.29,0
