Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2018-05-16,1,01INU-115,5770.73,5706.55,64.19,0
2018-05-16,2,01INU-115,2756.05,2696.65,59.4,0
2018-05-16,3,01INU-115,2429.47,2374.84,54.63,0
2018-05-16,4,01INU-115,2027.3,1981.63,45.67,0
2018-05-16,5,01INU-115,2069.65,2018.62,51.04,0
2018-05-16,6,01INU-115,1885.54,1841.38,44.16,0
2018-05-16,7,01INU-115,1869.73,1827.75,41.98,0
2018-05-16,8,01INU-115,2198.54,2161.15,37.39,0
2018-05-16,9,01INU-115,2494.2,2472.18,22.02,0
2018-05-16,10,01INU-115,3944.31,3930.91,13.39,0
2018-05-16,11,01INU-115,7607.2,7644.74,-37.54,0
2018-05-16,12,01INU-115,7607.2,7645.78,-38.58,0
2018-05-16,13,01INU-115,7607.2,7630.13,-22.93,0
2018-05-16,14,01INU-115,7607.2,7643.98,-36.78,0
2018-05-16,15,01INU-115,7607.2,7637.86,-30.66,0
2018-05-16,16,01INU-115,7607.2,7649.08,-41.88,0
2018-05-16,17,01INU-115,7607.2,7643.05,-35.85,0
2018-05-16,18,01INU-115,7607.2,7616.1,-8.9,0
2018-05-16,19,01INU-115,7607.2,7580.3,26.9,0
2018-05-16,20,01INU-115,7198.43,7099.06,99.37,0
2018-05-16,21,01INU-115,7607.2,7463.34,143.86,0
2018-05-16,22,01INU-115,6297.43,6191.17,106.26,0
2018-05-16,23,01INU-115,7113.69,7009.61,104.08,0
2018-05-16,24,01INU-115,3752.83,3697.24,55.39,.2
2018-05-16,1,01PIR-85,5746.3,5706.55,39.75,0
2018-05-16,2,01PIR-85,2735.98,2696.65,39.32,0
2018-05-16,3,01PIR-85,2411.62,2374.84,36.78,0
2018-05-16,4,01PIR-85,2013.21,1981.63,31.59,0
2018-05-16,5,01PIR-85,2053.94,2018.62,35.33,0
2018-05-16,6,01PIR-85,1871.29,1841.38,29.91,0
2018-05-16,7,01PIR-85,1854.52,1827.75,26.77,0
2018-05-16,8,01PIR-85,2181.18,2161.15,20.03,0
2018-05-16,9,01PIR-85,2485.27,2472.18,13.09,0
2018-05-16,10,01PIR-85,3943.45,3930.91,12.53,0
2018-05-16,11,01PIR-85,7607.2,7634.62,-27.42,0
2018-05-16,12,01PIR-85,7607.2,7621.46,-14.26,0
2018-05-16,13,01PIR-85,7607.2,7586.48,20.72,0
2018-05-16,14,01PIR-85,7607.2,7603.53,3.67,0
2018-05-16,15,01PIR-85,7607.2,7601.25,5.95,0
2018-05-16,16,01PIR-85,7607.2,7622.96,-15.76,0
2018-05-16,17,01PIR-85,7607.2,7613.09,-5.89,0
2018-05-16,18,01PIR-85,7607.2,7599.24,7.96,0
2018-05-16,19,01PIR-85,7607.2,7577.63,29.58,0
2018-05-16,20,01PIR-85,7190.03,7099.06,90.97,0
2018-05-16,21,01PIR-85,7607.2,7456.85,150.35,0
2018-05-16,22,01PIR-85,6317.03,6191.17,125.86,0
2018-05-16,23,01PIR-85,7133.32,7009.61,123.71,0
2018-05-16,24,01PIR-85,3746.4,3697.24,52.54,-3.38
2018-05-16,1,03ADR-69,6045.48,5706.55,338.93,0
2018-05-16,2,03ADR-69,2838.19,2696.65,141.53,0
2018-05-16,3,03ADR-69,2494.97,2374.84,120.13,0
2018-05-16,4,03ADR-69,2077.36,1981.63,95.73,0
2018-05-16,5,03ADR-69,2113.07,2018.62,94.45,0
2018-05-16,6,03ADR-69,1933.98,1841.38,92.6,0
2018-05-16,7,03ADR-69,1931.18,1827.75,103.43,0
2018-05-16,8,03ADR-69,2297.05,2161.15,135.9,0
2018-05-16,9,03ADR-69,2628.01,2472.18,155.83,0
2018-05-16,10,03ADR-69,4190.62,3930.91,259.71,0
2018-05-16,11,03ADR-69,7607.2,7119,488.2,0
2018-05-16,12,03ADR-69,7607.2,7115.69,491.51,0
2018-05-16,13,03ADR-69,7607.2,7140.89,466.31,0
2018-05-16,14,03ADR-69,7607.2,7117.15,490.05,0
2018-05-16,15,03ADR-69,7607.2,7124.94,482.26,0
2018-05-16,16,03ADR-69,7607.2,7099.6,507.6,0
2018-05-16,17,03ADR-69,7607.2,7115.69,491.51,0
2018-05-16,18,03ADR-69,7607.2,7106.22,500.98,0
2018-05-16,19,03ADR-69,7607.2,7100.26,506.94,0
2018-05-16,20,03ADR-69,7560.88,7099.06,461.82,0
2018-05-16,21,03ADR-69,7607.2,7118.04,489.16,0
2018-05-16,22,03ADR-69,6654.09,6191.17,462.92,0
2018-05-16,23,03ADR-69,7493.28,7009.61,483.67,0
2018-05-16,24,03ADR-69,3928.75,3697.24,216.42,15.09
2018-05-16,1,03GYS-115,6345.04,5706.55,638.49,0
2018-05-16,2,03GYS-115,2969.53,2696.65,272.88,0
2018-05-16,3,03GYS-115,2636.09,2374.84,261.25,0
2018-05-16,4,03GYS-115,2194.58,1981.63,212.95,0
2018-05-16,5,03GYS-115,2220.81,2018.62,202.19,0
2018-05-16,6,03GYS-115,2025.9,1841.38,184.52,0
2018-05-16,7,03GYS-115,2010.8,1827.75,183.05,0
2018-05-16,8,03GYS-115,2372.92,2161.15,211.76,0
2018-05-16,9,03GYS-115,2707.01,2472.18,234.83,0
2018-05-16,10,03GYS-115,4359.49,3930.91,428.58,0
2018-05-16,11,03GYS-115,7607.2,6741.48,865.72,0
2018-05-16,12,03GYS-115,7607.2,6792.05,815.15,0
2018-05-16,13,03GYS-115,7607.2,6955.37,651.83,0
2018-05-16,14,03GYS-115,7607.2,6936.97,670.23,0
2018-05-16,15,03GYS-115,7607.2,7005.34,601.86,0
2018-05-16,16,03GYS-115,7607.2,6936.03,671.17,0
2018-05-16,17,03GYS-115,7607.2,6928.47,678.73,0
2018-05-16,18,03GYS-115,7607.2,6902.19,705.02,0
2018-05-16,19,03GYS-115,7607.2,6899.49,707.71,0
2018-05-16,20,03GYS-115,7607.2,7037.15,570.05,0
2018-05-16,21,03GYS-115,7607.2,7105.6,501.6,0
2018-05-16,22,03GYS-115,6650.06,6191.17,458.89,0
2018-05-16,23,03GYS-115,7605.31,7009.61,595.7,0
2018-05-16,24,03GYS-115,4118.11,3697.24,329.36,91.51
2018-05-16,1,04EFU-115,6699.64,5706.55,993.09,0
2018-05-16,2,04EFU-115,3100.68,2696.65,404.03,0
2018-05-16,3,04EFU-115,2713.01,2374.84,338.17,0
2018-05-16,4,04EFU-115,2256.99,1981.63,275.36,0
2018-05-16,5,04EFU-115,2268.77,2018.62,250.15,0
2018-05-16,6,04EFU-115,2059.39,1841.38,218.01,0
2018-05-16,7,04EFU-115,2029.26,1827.75,201.51,0
2018-05-16,8,04EFU-115,2385.75,2161.15,224.59,0
2018-05-16,9,04EFU-115,2639.2,2472.18,167.02,0
2018-05-16,10,04EFU-115,4307.81,3930.91,376.89,0
2018-05-16,11,04EFU-115,7607.2,6536.14,1071.06,0
2018-05-16,12,04EFU-115,7607.2,6577.14,1030.06,0
2018-05-16,13,04EFU-115,7607.2,6589.84,1017.36,0
2018-05-16,14,04EFU-115,7607.2,6501.93,1105.28,0
2018-05-16,15,04EFU-115,7607.2,6585.39,1021.81,0
2018-05-16,16,04EFU-115,7607.2,6443.27,1163.94,0
2018-05-16,17,04EFU-115,7607.2,6343.48,1263.72,0
2018-05-16,18,04EFU-115,7607.2,6371.46,1235.74,0
2018-05-16,19,04EFU-115,7607.2,6337.22,1269.98,0
