Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2018-03-01,1,01INU-115,1359.36,1311.12,48.24,0
2018-03-01,2,01INU-115,1019.47,982.02,37.45,0
2018-03-01,3,01INU-115,931.43,896.71,34.71,0
2018-03-01,4,01INU-115,856.2,823.57,32.63,0
2018-03-01,5,01INU-115,834.61,804.42,30.2,0
2018-03-01,6,01INU-115,940.75,906.81,33.94,0
2018-03-01,7,01INU-115,1200.51,1160.1,40.4,0
2018-03-01,8,01INU-115,1643.71,1582.24,61.47,0
2018-03-01,9,01INU-115,1695.27,1640.73,54.54,0
2018-03-01,10,01INU-115,1829.58,1785.89,43.68,.02
2018-03-01,11,01INU-115,1956.28,1919.55,36.72,0
2018-03-01,12,01INU-115,1724.1,1684.49,39.62,0
2018-03-01,13,01INU-115,1695.24,1656.83,38.41,0
2018-03-01,14,01INU-115,1756.34,1722.3,34.04,0
2018-03-01,15,01INU-115,1756.37,1724.46,31.91,0
2018-03-01,16,01INU-115,1808.77,1775.72,33.06,0
2018-03-01,17,01INU-115,1785.08,1736.4,46.21,2.47
2018-03-01,18,01INU-115,1855.2,1807.55,47.65,0
2018-03-01,19,01INU-115,1799.25,1744.32,54.92,0
2018-03-01,20,01INU-115,2129.27,2075.88,53.39,0
2018-03-01,21,01INU-115,2055.72,2004.75,50.96,0
2018-03-01,22,01INU-115,1787.69,1729.37,56.9,1.42
2018-03-01,23,01INU-115,1721.19,1671.66,49.53,0
2018-03-01,24,01INU-115,1668.9,1624.23,44.67,0
2018-03-01,1,01PIR-85,1342.28,1311.12,31.15,0
2018-03-01,2,01PIR-85,1005.15,982.02,23.12,0
2018-03-01,3,01PIR-85,917.35,896.71,20.64,0
2018-03-01,4,01PIR-85,841.56,823.57,17.99,0
2018-03-01,5,01PIR-85,820.59,804.42,16.18,0
2018-03-01,6,01PIR-85,924.92,906.81,18.11,0
2018-03-01,7,01PIR-85,1184.97,1160.1,24.87,0
2018-03-01,8,01PIR-85,1619.49,1582.24,37.25,0
2018-03-01,9,01PIR-85,1673.05,1640.73,32.32,0
2018-03-01,10,01PIR-85,1811.76,1785.89,25.8,.08
2018-03-01,11,01PIR-85,1937.73,1919.55,18.18,0
2018-03-01,12,01PIR-85,1706.23,1684.49,21.74,0
2018-03-01,13,01PIR-85,1676.1,1656.83,19.27,0
2018-03-01,14,01PIR-85,1738.32,1722.3,16.02,0
2018-03-01,15,01PIR-85,1741.11,1724.46,16.65,0
2018-03-01,16,01PIR-85,1794.59,1775.72,18.87,0
2018-03-01,17,01PIR-85,1786.89,1736.4,30.35,20.14
2018-03-01,18,01PIR-85,1840.34,1807.55,32.79,0
2018-03-01,19,01PIR-85,1788.43,1744.32,44.11,0
2018-03-01,20,01PIR-85,2116.12,2075.88,40.24,0
2018-03-01,21,01PIR-85,2045.4,2004.75,40.65,0
2018-03-01,22,01PIR-85,1794.8,1729.37,47.35,18.08
2018-03-01,23,01PIR-85,1711.26,1671.66,39.59,0
2018-03-01,24,01PIR-85,1657.62,1624.23,33.39,0
2018-03-01,1,03ADR-69,1366.09,1311.12,54.97,0
2018-03-01,2,03ADR-69,1024.25,982.02,42.22,0
2018-03-01,3,03ADR-69,935.05,896.71,38.34,0
2018-03-01,4,03ADR-69,859.59,823.57,36.02,0
2018-03-01,5,03ADR-69,839.1,804.42,34.69,0
2018-03-01,6,03ADR-69,946.81,906.81,40,0
2018-03-01,7,03ADR-69,1211.6,1160.1,51.49,0
2018-03-01,8,03ADR-69,1669.68,1582.24,87.45,0
2018-03-01,9,03ADR-69,1737.43,1640.73,96.7,0
2018-03-01,10,03ADR-69,1889.29,1785.89,103.62,-.22
2018-03-01,11,03ADR-69,2039.26,1919.55,119.71,0
2018-03-01,12,03ADR-69,1793.84,1684.49,109.35,0
2018-03-01,13,03ADR-69,1773.19,1656.83,116.36,0
2018-03-01,14,03ADR-69,1840.92,1722.3,118.62,0
2018-03-01,15,03ADR-69,1839.46,1724.46,115,0
2018-03-01,16,03ADR-69,1892.09,1775.72,116.37,0
2018-03-01,17,03ADR-69,1815.1,1736.4,108.27,-29.57
2018-03-01,18,03ADR-69,1916.75,1807.55,109.2,0
2018-03-01,19,03ADR-69,1838.42,1744.32,94.1,0
2018-03-01,20,03ADR-69,2228.91,2075.88,153.03,0
2018-03-01,21,03ADR-69,2157.08,2004.75,152.32,0
2018-03-01,22,03ADR-69,1815.33,1729.37,114.2,-28.24
2018-03-01,23,03ADR-69,1771.27,1671.66,99.6,0
2018-03-01,24,03ADR-69,1701.02,1624.23,76.79,0
2018-03-01,1,03GYS-115,1352.21,1311.12,41.08,0
2018-03-01,2,03GYS-115,1012.45,982.02,30.43,0
2018-03-01,3,03GYS-115,924.02,896.71,27.31,0
2018-03-01,4,03GYS-115,848.32,823.57,24.75,0
2018-03-01,5,03GYS-115,829.73,804.42,25.31,0
2018-03-01,6,03GYS-115,935.6,906.81,28.8,0
2018-03-01,7,03GYS-115,1195.04,1160.1,34.93,0
2018-03-01,8,03GYS-115,1634.42,1582.24,52.18,0
2018-03-01,9,03GYS-115,1709.87,1640.73,69.14,0
2018-03-01,10,03GYS-115,1877.02,1785.89,92.2,-1.07
2018-03-01,11,03GYS-115,2030.45,1919.55,110.9,0
2018-03-01,12,03GYS-115,1758.89,1684.49,74.4,0
2018-03-01,13,03GYS-115,1755.68,1656.83,98.85,0
2018-03-01,14,03GYS-115,1829.34,1722.3,107.05,0
2018-03-01,15,03GYS-115,1826.93,1724.46,102.47,0
2018-03-01,16,03GYS-115,1875.52,1775.72,99.81,0
2018-03-01,17,03GYS-115,1758.22,1736.4,42.92,-21.1
2018-03-01,18,03GYS-115,1881.75,1807.55,74.2,0
2018-03-01,19,03GYS-115,1794.64,1744.32,50.31,0
2018-03-01,20,03GYS-115,2190.55,2075.88,114.67,0
2018-03-01,21,03GYS-115,2128.29,2004.75,123.54,0
2018-03-01,22,03GYS-115,1767.04,1729.37,57.61,-19.94
2018-03-01,23,03GYS-115,1757.13,1671.66,85.47,0
2018-03-01,24,03GYS-115,1701.97,1624.23,77.74,0
2018-03-01,1,04EFU-115,1189.83,1311.12,-121.3,0
2018-03-01,2,04EFU-115,890.32,982.02,-91.7,0
2018-03-01,3,04EFU-115,816.57,896.71,-80.14,0
2018-03-01,4,04EFU-115,749.69,823.57,-73.87,0
2018-03-01,5,04EFU-115,735.52,804.42,-68.9,0
