Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2018-08-01,1,04EFU-115,2612.71,2136.01,476.7,0
2018-08-01,2,04EFU-115,2514.69,2070.88,443.81,0
2018-08-01,3,04EFU-115,2547.68,2069.19,478.48,0
2018-08-01,4,04EFU-115,2518.11,2047.95,470.16,0
2018-08-01,5,04EFU-115,2517.58,2048.59,469,0
2018-08-01,6,04EFU-115,2356.17,1999.73,356.43,0
2018-08-01,7,04EFU-115,2457.44,2138.42,319.02,0
2018-08-01,8,04EFU-115,2355.7,2091.67,264.03,0
2018-08-01,9,04EFU-115,2318.3,2083.47,234.83,0
2018-08-01,10,04EFU-115,2255.39,2044.57,210.82,0
2018-08-01,11,04EFU-115,2229.3,2003.37,225.94,0
2018-08-01,12,04EFU-115,2331.23,2078.47,252.77,0
2018-08-01,13,04EFU-115,2387.39,2094.11,293.28,0
2018-08-01,14,04EFU-115,2418.91,2103.33,315.58,0
2018-08-01,15,04EFU-115,2497.04,2107.16,389.88,0
2018-08-01,16,04EFU-115,2597.73,2127.32,470.41,0
2018-08-01,17,04EFU-115,2598.31,2124.13,474.19,0
2018-08-01,18,04EFU-115,2535.86,2094.47,441.39,0
2018-08-01,19,04EFU-115,2506.42,2089.15,417.27,0
2018-08-01,20,04EFU-115,2464.23,2061.21,403.02,0
2018-08-01,21,04EFU-115,2475.84,2108.34,367.5,0
2018-08-01,22,04EFU-115,2455.42,2065.19,390.23,0
2018-08-01,23,04EFU-115,2535.14,2079.66,455.48,0
2018-08-01,24,04EFU-115,2533.36,2046.15,487.2,0
2018-08-01,1,06PUO-115,2013.65,2136.01,-122.36,0
2018-08-01,2,06PUO-115,1946.59,2070.88,-124.29,0
2018-08-01,3,06PUO-115,1942.71,2069.19,-126.49,0
2018-08-01,4,06PUO-115,1918.83,2047.95,-129.13,0
2018-08-01,5,06PUO-115,1917.9,2048.59,-130.69,0
