Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2019-06-01,1,01INU-115,2007.1,1900.03,107.07,0
2019-06-01,2,01INU-115,2015.88,1903.16,112.73,0
2019-06-01,3,01INU-115,1861.96,1757.54,104.42,0
2019-06-01,4,01INU-115,1724.2,1630.64,93.57,0
2019-06-01,5,01INU-115,1727.97,1642.52,92.49,-7.03
2019-06-01,6,01INU-115,1729.31,1646.3,94.87,-11.86
2019-06-01,7,01INU-115,1731.19,1633.86,97.82,-.49
2019-06-01,8,01INU-115,1891.79,1786.15,108.75,-3.11
2019-06-01,9,01INU-115,1871.18,1495.96,88.82,286.41
2019-06-01,10,01INU-115,2085.29,443.58,26.97,1614.75
2019-06-01,11,01INU-115,2031.96,709.27,44.06,1278.63
2019-06-01,12,01INU-115,2313.62,1051.88,68.92,1192.81
2019-06-01,13,01INU-115,2049.17,730.25,44.31,1274.61
2019-06-01,14,01INU-115,1974.75,1822.94,117.06,34.75
2019-06-01,15,01INU-115,1985.17,1839.03,121.47,24.66
2019-06-01,16,01INU-115,1998,1861.33,116.05,20.62
2019-06-01,17,01INU-115,1982.01,1864.73,117.29,0
2019-06-01,18,01INU-115,1997.83,813.23,51.11,1133.49
2019-06-01,19,01INU-115,1645.47,1120.15,73.67,451.65
2019-06-01,20,01INU-115,1708.68,1505.24,100.21,103.23
2019-06-01,21,01INU-115,1991.06,838.55,52.08,1100.43
2019-06-01,22,01INU-115,1997.9,1794.95,106.44,96.51
2019-06-01,23,01INU-115,2000.94,1826.39,117.58,56.97
2019-06-01,24,01INU-115,2078.37,1144.7,72.45,861.22
2019-06-01,1,01PIR-85,1973.71,1900.03,73.69,0
2019-06-01,2,01PIR-85,1979.64,1903.16,76.48,0
2019-06-01,3,01PIR-85,1827.96,1757.54,70.41,0
2019-06-01,4,01PIR-85,1694.47,1630.64,63.83,0
2019-06-01,5,01PIR-85,1693.33,1642.52,61.53,-10.71
2019-06-01,6,01PIR-85,1691.53,1646.3,63.32,-18.09
2019-06-01,7,01PIR-85,1699.04,1633.86,65.92,-.74
2019-06-01,8,01PIR-85,1854.86,1786.15,73.46,-4.74
2019-06-01,9,01PIR-85,1873.16,1495.96,62.41,314.78
2019-06-01,10,01PIR-85,2263.58,443.58,19.08,1800.92
2019-06-01,11,01PIR-85,2167.79,709.27,32.45,1426.08
2019-06-01,12,01PIR-85,2433.76,1051.88,51.51,1330.37
2019-06-01,13,01PIR-85,2183.88,730.25,32.04,1421.6
2019-06-01,14,01PIR-85,1947.69,1822.94,85.99,38.75
2019-06-01,15,01PIR-85,1954.02,1839.03,87.48,27.51
2019-06-01,16,01PIR-85,1965.87,1861.33,81.55,23
2019-06-01,17,01PIR-85,1945.29,1864.73,80.57,0
2019-06-01,18,01PIR-85,2112.68,813.23,35.25,1264.19
2019-06-01,19,01PIR-85,1675.98,1120.15,52.1,503.73
2019-06-01,20,01PIR-85,1709.63,1505.24,71.1,133.28
2019-06-01,21,01PIR-85,2112.86,838.55,37.6,1236.71
2019-06-01,22,01PIR-85,1982.99,1794.95,80.4,107.64
2019-06-01,23,01PIR-85,1972.65,1826.39,82.72,63.54
2019-06-01,24,01PIR-85,2153.91,1144.7,48.68,960.53
2019-06-01,1,03ADR-69,2010.59,1900.03,110.56,0
2019-06-01,2,03ADR-69,2005.71,1903.16,102.55,0
2019-06-01,3,03ADR-69,1845.37,1757.54,87.83,0
2019-06-01,4,03ADR-69,1708.33,1630.64,77.69,0
2019-06-01,5,03ADR-69,1733.49,1642.52,81.5,9.47
2019-06-01,6,03ADR-69,1744.07,1646.3,81.75,16.02
2019-06-01,7,03ADR-69,1720.87,1633.86,86.35,.66
2019-06-01,8,03ADR-69,1892.12,1786.15,101.77,4.2
2019-06-01,9,03ADR-69,1701.43,1495.96,84.12,121.35
2019-06-01,10,03ADR-69,1046.17,443.58,27.53,575.06
2019-06-01,11,03ADR-69,1211.48,709.27,46.84,455.38
2019-06-01,12,03ADR-69,1545.63,1051.88,68.95,424.79
2019-06-01,13,03ADR-69,1235.06,730.25,50.89,453.92
2019-06-01,14,03ADR-69,1959.88,1822.94,124.56,12.37
2019-06-01,15,03ADR-69,1980.29,1839.03,132.48,8.78
2019-06-01,16,03ADR-69,1998.44,1861.33,129.77,7.34
2019-06-01,17,03ADR-69,1996.11,1864.73,131.38,0
2019-06-01,18,03ADR-69,1273.78,813.23,56.86,403.68
2019-06-01,19,03ADR-69,1354.32,1120.15,73.31,160.85
2019-06-01,20,03ADR-69,1589.1,1505.24,88.5,-4.64
2019-06-01,21,03ADR-69,1266.1,838.55,57.1,370.45
2019-06-01,22,03ADR-69,1965.43,1794.95,136.14,34.34
2019-06-01,23,03ADR-69,1983.83,1826.39,137.14,20.29
2019-06-01,24,03ADR-69,1529.65,1144.7,78.23,306.72
2019-06-01,1,03GYS-115,1903.82,1900.03,3.8,0
2019-06-01,2,03GYS-115,1925.03,1903.16,21.87,0
2019-06-01,3,03GYS-115,1780.67,1757.54,23.13,0
2019-06-01,4,03GYS-115,1654.2,1630.64,23.57,0
2019-06-01,5,03GYS-115,1661.82,1642.52,39.97,-20.67
2019-06-01,6,03GYS-115,1650.97,1646.3,39.33,-34.66
2019-06-01,7,03GYS-115,1652.4,1633.86,19.96,-1.42
2019-06-01,8,03GYS-115,1789.59,1786.15,12.52,-9.08
2019-06-01,9,03GYS-115,1532.14,1495.96,-31.58,67.75
2019-06-01,10,03GYS-115,980.23,443.58,-10.49,547.14
2019-06-01,11,03GYS-115,1136.97,709.27,-5.58,433.28
2019-06-01,12,03GYS-115,1449.9,1051.88,-6.77,404.79
2019-06-01,13,03GYS-115,1148.19,730.25,-14.65,432.6
2019-06-01,14,03GYS-115,1801.47,1822.94,-33.27,11.79
2019-06-01,15,03GYS-115,1843.33,1839.03,-4.08,8.37
2019-06-01,16,03GYS-115,1903.62,1861.33,35.31,6.99
2019-06-01,17,03GYS-115,1907.73,1864.73,43,0
2019-06-01,18,03GYS-115,1204.37,813.23,7.04,384.1
2019-06-01,19,03GYS-115,1279.21,1120.15,6.02,153.05
2019-06-01,20,03GYS-115,1453.84,1505.24,-4.61,-46.8
