Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2019-11-16,1,04EFU-115,541.56,581.69,-40.13,0
2019-11-16,2,04EFU-115,514.01,557.58,-43.56,0
2019-11-16,3,04EFU-115,499.94,547.95,-48.02,0
2019-11-16,4,04EFU-115,490.89,540.47,-49.58,0
2019-11-16,5,04EFU-115,491.26,546.07,-54.81,0
2019-11-16,6,04EFU-115,488.25,545.46,-57.2,0
2019-11-16,7,04EFU-115,492.05,560.08,-68.03,0
2019-11-16,8,04EFU-115,501.12,589.37,-88.25,0
2019-11-16,9,04EFU-115,512.01,655.46,-110.83,-32.63
2019-11-16,10,04EFU-115,545.38,688.28,-116.7,-26.2
2019-11-16,11,04EFU-115,518.79,650.83,-126.41,-5.62
2019-11-16,12,04EFU-115,530.28,701.25,-135,-35.98
2019-11-16,13,04EFU-115,532.33,744.51,-142.55,-69.62
2019-11-16,14,04EFU-115,518.75,736.68,-144.75,-73.19
2019-11-16,15,04EFU-115,518.84,760.57,-150.18,-91.55
2019-11-16,16,04EFU-115,503.58,715.52,-129.16,-82.79
2019-11-16,17,04EFU-115,514.04,734.68,-126.82,-93.82
2019-11-16,18,04EFU-115,565.51,769.54,-108.68,-95.35
2019-11-16,19,04EFU-115,592.7,833.92,-126.9,-114.32
2019-11-16,20,04EFU-115,588.42,821.2,-127.83,-104.94
2019-11-16,21,04EFU-115,551.1,763.37,-126.74,-85.53
2019-11-16,22,04EFU-115,565.41,747.89,-107.79,-74.69
2019-11-16,23,04EFU-115,541.13,734.2,-113.85,-79.22
2019-11-16,24,04EFU-115,484.56,575.17,-54.58,-36.04
2019-11-16,1,06PUO-115,533.61,581.69,-48.08,0
2019-11-16,2,06PUO-115,514.36,557.58,-43.22,0
2019-11-16,3,06PUO-115,509.31,547.95,-38.64,0
2019-11-16,4,06PUO-115,505.43,540.47,-35.04,0
2019-11-16,5,06PUO-115,508.48,546.07,-37.58,0
2019-11-16,6,06PUO-115,508.78,545.46,-36.67,0
2019-11-16,7,06PUO-115,518.55,560.08,-41.53,0
2019-11-16,8,06PUO-115,539.35,589.37,-50.02,0
2019-11-16,9,06PUO-115,581.51,655.46,-62.16,-11.8
2019-11-16,10,06PUO-115,613.72,688.28,-62.41,-12.14
2019-11-16,11,06PUO-115,590.59,650.83,-59.98,-.26
2019-11-16,12,06PUO-115,621.7,701.25,-65.45,-14.1
2019-11-16,13,06PUO-115,644.79,744.51,-69.49,-30.22
