Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2018-10-01,1,04EFU-115,589.84,607.59,-17.75,0
2018-10-01,2,04EFU-115,549.61,582.87,-33.26,0
2018-10-01,3,04EFU-115,537.73,579.11,-41.38,0
2018-10-01,4,04EFU-115,514.7,557.92,-43.22,0
2018-10-01,5,04EFU-115,502.13,551.22,-49.09,0
2018-10-01,6,04EFU-115,504.78,546.87,-48.44,6.35
2018-10-01,7,04EFU-115,536.07,588,-51.94,0
2018-10-01,8,04EFU-115,653.51,726.5,-72.99,0
2018-10-01,9,04EFU-115,820.8,928.56,-107.76,0
2018-10-01,10,04EFU-115,893.3,1022.63,-113.64,-15.69
2018-10-01,11,04EFU-115,926.99,1024.07,-97.08,0
2018-10-01,12,04EFU-115,932.77,1018.36,-85.59,0
2018-10-01,13,04EFU-115,966.22,1050.65,-84.43,0
2018-10-01,14,04EFU-115,1034.84,1113.93,-79.09,0
2018-10-01,15,04EFU-115,1167.46,1259.79,-92.32,0
2018-10-01,16,04EFU-115,1016.04,1063.84,-47.8,0
2018-10-01,17,04EFU-115,1030.88,1066.29,-35.41,0
2018-10-01,18,04EFU-115,1023.22,1060.16,-36.95,0
2018-10-01,19,04EFU-115,967.98,1023.54,-55.57,0
2018-10-01,20,04EFU-115,919.3,724.98,-40.76,235.08
2018-10-01,21,04EFU-115,1361.29,1419.38,-58.09,0
2018-10-01,22,04EFU-115,1132.84,1147.02,-14.19,0
2018-10-01,23,04EFU-115,1021.45,1027.97,-6.52,0
2018-10-01,24,04EFU-115,841.44,850.08,-8.64,0
2018-10-01,1,06PUO-115,572.27,607.59,-35.33,0
2018-10-01,2,06PUO-115,549.51,582.87,-33.37,0
2018-10-01,3,06PUO-115,545.54,579.11,-33.57,0
2018-10-01,4,06PUO-115,527.06,557.92,-30.85,0
2018-10-01,5,06PUO-115,522.44,551.22,-28.79,0
2018-10-01,6,06PUO-115,524.62,546.87,-31.2,8.95
2018-10-01,7,06PUO-115,552.28,588,-35.72,0
2018-10-01,8,06PUO-115,678.91,726.5,-47.59,0
