Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2019-12-01,1,01INU-115,1400.52,578.87,31.46,790.19
2019-12-01,2,01INU-115,1076.57,442.75,23.29,610.53
2019-12-01,3,01INU-115,945.57,431.88,23,490.7
2019-12-01,4,01INU-115,855.27,438.06,23.08,394.12
2019-12-01,5,01INU-115,806.46,439.68,23.54,343.24
2019-12-01,6,01INU-115,759.29,463.76,24.71,270.83
2019-12-01,7,01INU-115,532.74,506.45,28.22,-1.93
2019-12-01,8,01INU-115,514.98,488.43,28.77,-2.22
2019-12-01,9,01INU-115,506.72,420.75,26.1,59.88
2019-12-01,10,01INU-115,490.51,400.57,24.82,65.12
2019-12-01,11,01INU-115,524.42,392.31,27.34,104.77
2019-12-01,12,01INU-115,490.8,409.74,24.98,56.08
2019-12-01,13,01INU-115,523.81,411.72,25.07,87.02
2019-12-01,14,01INU-115,524.29,409.3,25.36,89.64
2019-12-01,15,01INU-115,508.58,412.96,25.33,70.29
2019-12-01,16,01INU-115,479.09,434.36,26.77,17.97
2019-12-01,17,01INU-115,462.74,437.05,25.74,-.04
2019-12-01,18,01INU-115,489.91,465.42,24.43,.06
2019-12-01,19,01INU-115,931.59,887.94,49.98,-6.32
2019-12-01,20,01INU-115,966.7,921.08,52.38,-6.76
2019-12-01,21,01INU-115,968.73,924.98,54.15,-10.41
2019-12-01,22,01INU-115,917.58,877.77,49.77,-9.96
2019-12-01,23,01INU-115,746.84,715.11,37.89,-6.16
2019-12-01,24,01INU-115,492.75,470.22,23.3,-.77
2019-12-01,1,01PIR-85,659.11,578.87,21.77,58.47
2019-12-01,2,01PIR-85,507.03,442.75,15.72,48.56
2019-12-01,3,01PIR-85,486.74,431.88,14.92,39.94
2019-12-01,4,01PIR-85,484.47,438.06,14.87,31.53
2019-12-01,5,01PIR-85,482.34,439.68,15.24,27.42
2019-12-01,6,01PIR-85,499.87,463.76,15.86,20.26
2019-12-01,7,01PIR-85,521.56,506.45,18.22,-3.11
2019-12-01,8,01PIR-85,503.82,488.43,18.73,-3.35
