Obtaining average intraday spreads for all nodes: 
Sorting dictionary
Number of nodes:  2404
Top 5
('02CIC-115', 1141.1458669001752) 1142
('02ZAP-85', 1141.0938791593694) 1142
('02CSE-115', 1140.9454640980734) 1142
('02NOR-115', 1140.92146234676) 1142
('02KRU-115', 1140.8834676007004) 1142
('01TIA-230', 1140.640122591944) 1142
('02JJT-115', 1140.631830122592) 1142
('02POR-115', 1140.6138704028021) 1142
('02RSN-115', 1140.5992469352016) 1142
('02TEZ-115', 1140.5666199649738) 1142
('02CNU-115', 1140.5499562171626) 1142
('05CUA-115', 1140.3433450087566) 1142
('01CVD-85', 1140.3395709281963) 1142
('04EPA-115', 1140.3071716287216) 1142
('02IGP-115', 1140.28057793345) 1142
('05CRC-115', 1140.2621190893171) 1142
('02LOC-115', 1140.2455253940454) 1142
('02CLS-115', 1140.192802101576) 1142
('02MZL-115', 1140.118003502627) 1142
('02CUM-230', 1140.0510595446585) 1142
('02LME-115', 1139.9946672504377) 1142
('01AAP-85', 1139.861830122592) 1142
('02RSC-115', 1139.8350087565675) 1142
('05CGU-115', 1139.7874255691768) 1142
('02EMZ-115', 1139.763887915937) 1142
('02CTH-115', 1139.7166112084064) 1142
('02PTU-230', 1139.5175043782838) 1142
('02TST-115', 1139.4712054329373) 589
('02ASI-115', 1139.433476357268) 1142
('02SAC-115', 1139.4288791593694) 1142
('02ECM-115', 1139.3678021015762) 1142
('02LML-115', 1139.3364973730297) 1142
('02UXU-115', 1139.3273204903676) 1142
('02AOC-115', 1139.2892206654992) 1142
('02UXD-115', 1139.1530823117337) 1142
('01TTO-85', 1139.096891418564) 1142
('02LRZ-115', 1139.0565761821365) 1142
('02TPE-115', 1139.0253239929946) 1142
('02CVN-115', 1139.0059194395799) 1142
('02VWG-115', 1138.9752364273204) 1142
('02MID-400', 1138.9661033274956) 1142
('03PUU-69', 1138.951742556918) 1142
('02SIV-115', 1138.907285464098) 1142
('02CMA-115', 1138.8952276707532) 1142
('02CUH-115', 1138.8292732049038) 1142
('02LRP-115', 1138.8127232924692) 1142
('05SYD-230', 1138.7642469352015) 1142
('05SYC-230', 1138.7642469352015) 1142
('02RDB-115', 1138.7380297723294) 1142
('02PTD-115', 1138.7050963222418) 1142
('02THT-115', 1138.6678546409807) 1142
('02GRE-115', 1138.589938704028) 1142
('01NIS-85', 1138.5093782837127) 1142
('02JDD-230', 1138.4909019264446) 1142
('02ANC-115', 1138.4040893169877) 1142
('02CGJ-115', 1138.3609632224168) 1142
('02CRY-115', 1138.2709019264448) 1142
('03ING-69', 1138.2044658493871) 1142
('01MGR-85', 1138.0164535901927) 1142
('02CUA-115', 1137.912635726795) 1142
('02ARG-115', 1137.7047635726797) 1142
('02UCT-115', 1137.6394308231172) 1142
('02IPA-115', 1137.61207530648) 1142
('02TMU-230', 1137.6078896672504) 1142
('02CBS-115', 1137.604159369527) 1142
('05BAT-115', 1137.5895621716288) 1142
('02PJD-115', 1137.5802539404553) 1142
('02TPS-115', 1137.5608406304727) 1142
('02IQU-115', 1137.5519964973732) 1142
('05MCZ-115', 1137.5063134851139) 1142
('02TOY-115', 1137.459772329247) 1142
('02CVT-115', 1137.3784851138353) 1142
('02COR-115', 1137.3735901926445) 1142
('02MVE-115', 1137.3735901926445) 1142
('02SES-115', 1137.371996497373) 1142
('02TBL-115', 1137.3199124343257) 1142
('02TXD-115', 1137.3034063047285) 1142
('01ECR-230', 1137.1544570928197) 1142
('02JIU-115', 1137.012390542907) 1142
('05LCS-115', 1136.9124343257442) 1142
('02VTB-115', 1136.8800875656743) 1142
('02TNL-115', 1136.8759719789841) 1142
('01TTC-230', 1136.8524255691768) 1142
('02TRP-230', 1136.766628721541) 1142
('02FOR-115', 1136.6385026269702) 1142
('02FEM-115', 1136.5551926444834) 1142
('05MOQ-115', 1136.4771103327494) 1142
('02GBA-115', 1136.4673117338002) 1142
('04VYD-115', 1136.4583099824868) 1142
('02CHH-115', 1136.4264360770578) 1142
('01ANS-85', 1136.4057793345007) 1142
('02TCL-115', 1136.380166374781) 1142
('04BGT-115', 1136.282793345009) 1142
('04URE-115', 1136.2359281961474) 1142
('02CTS-115', 1136.2205954465849) 1142
('01ATE-230', 1136.172985989492) 1142
('02ORI-115', 1136.169921190893) 1142
('01SSO-85', 1136.1382486865148) 1142
('03HDZ-115', 1136.0870052539403) 1142
('01AYO-230', 1136.0361821366025) 1142
('01CDS-85', 1136.031007005254) 1142
('04VIJ-115', 1136.0096059544658) 1142
('02CVE-115', 1135.9822504378283) 1142
('01TDK-230', 1135.9612259194396) 1142
('01PRO-85', 1135.9590017513135) 1142
('01ANL-85', 1135.7883712784587) 1142
('02STD-115', 1135.772556917688) 1142
('01NLE-85', 1135.7640017513136) 1142
('04HMA-115', 1135.6474518388793) 1142
('01SAF-85', 1135.6379334500875) 1142
('02CCA-115', 1135.6346322241682) 1142
('01AVT-85', 1135.6316900175132) 1142
('02KIM-115', 1135.5347197898423) 1142
('01TAX-85', 1135.5057705779336) 1142
('01VDT-85', 1135.5055166374782) 1142
('02PSG-115', 1135.453003502627) 1142
('02JIC-115', 1135.3853940455342) 1142
('02ATZ-115', 1135.3600437828372) 1142
('01RBS-85', 1135.319816112084) 1142
('01IXL-230', 1135.2543169877408) 1142
('02THP-400', 1135.228775510204) 343
('05ARM-115', 1135.1616462346758) 1142
('05CHC-115', 1135.0740980735552) 1142
('02TPG-115', 1135.013108581436) 1142
('01ATE-85', 1134.9479684763573) 1142
('01NET-85', 1134.7745884413312) 1142
('01KDM-85', 1134.7068476357267) 1142
('01GMC-85', 1134.573747810858) 1142
('02CGC-115', 1134.4160070052537) 1142
('04TBR-115', 1134.4150175131347) 1142
('02TXS-115', 1134.3975569176882) 1142
('01LAP-230', 1134.1621716287216) 1142
('05DLD-115', 1134.035437828371) 1142
('01INM-85', 1133.7474605954467) 1142
('05MDT-115', 1133.7119089316989) 1142
('05CHL-115', 1133.5393520140105) 1142
('01ZAR-230', 1133.456739894552) 1138
('01SSP-85', 1133.4482924693523) 1142
('05KOO-115', 1133.1748598949212) 1142
('04OAS-115', 1133.0650087565675) 1142
('05ESZ-115', 1132.961584938704) 1142
('04FUC-115', 1132.932136602452) 1142
('02TVS-115', 1132.8850525394046) 1142
('02ANG-400', 1132.86207530648) 1142
('01TOL-85', 1132.8236339754815) 1142
('01REF-85', 1132.770595446585) 1142
('04HDS-115', 1132.7584413309983) 1142
('02JRN-115', 1132.719982486865) 1142
('02BPP-115', 1132.5692031523643) 1142
('02MMT-400', 1132.5334150612962) 1142
('05DEL-115', 1132.5222154115588) 1142
('01MAG-85', 1132.4174343257444) 1142
('02GRT-115', 1132.4041943957968) 1142
('03RIG-115', 1132.4037215411556) 1142
('02IXP-115', 1132.3605866900175) 1142
('01RES-85', 1132.3540893169877) 1142
('04NNG-115', 1132.2812784588443) 1142
('02TOC-230', 1132.2597197898422) 1142
('04COR-115', 1131.9269702276708) 1142
('02JUY-115', 1131.787635726795) 1142
('05WRA-115', 1131.7851751313485) 1142
('01IZT-230', 1131.7671628721541) 1142
('04HMI-115', 1131.7020753064799) 1142
('05SFB-115', 1131.7006304728548) 1142
('01XOC-230', 1131.6871541155867) 1142
('04OBU-115', 1131.6728021015763) 1142
('01MZA-85', 1131.6692732049037) 1142
('04GSV-115', 1131.6408318739054) 1142
('04TTB-115', 1131.4677933450087) 1142
('04HLS-115', 1131.4189404553417) 1142
('02API-115', 1131.415411558669) 1142
('04BND-115', 1131.299711033275) 1142
('04NGS-115', 1131.2657355516637) 1142
('04HVF-115', 1131.2644395796847) 1142
('02CSL-115', 1131.2569176882662) 1142
('02CRL-230', 1131.192697022767) 1142
('04NGN-115', 1131.1216287215411) 1142
('01AUR-230', 1131.0785901926445) 1142
('04CAJ-115', 1131.0750875656743) 1142
('01CRU-230', 1130.9170928196145) 1142
('04SCL-115', 1130.907180385289) 1142
('02STN-115', 1130.895928196147) 1142
('02AOS-115', 1130.8580735551664) 1142
('04CCI-115', 1130.8356917688268) 1142
('01COA-230', 1130.760700525394) 1142
('01VDF-85', 1130.749054290718) 1142
('04COD-115', 1130.6238528896672) 1142
('04HLD-115', 1130.6145971978985) 1142
('02OME-115', 1130.578660245184) 1142
('04RIS-115', 1130.5540893169878) 1142
('04VNO-115', 1130.3919964973732) 1142
('04HLN-115', 1130.3706129597197) 1142
('04COC-115', 1130.2833274956217) 1142
('04PRO-115', 1130.2270315236428) 1142
('04ORI-115', 1130.1406830122592) 1142
('02JUC-115', 1129.9005604203153) 1142
('05LEO-115', 1129.877880910683) 1142
('05ARE-115', 1129.8550437828371) 1142
('02YCP-230', 1129.8388791593695) 1142
('04HLU-115', 1129.828187390543) 1142
('01DCA-85', 1129.8057793345008) 1142
('02EDO-115', 1129.7614098073554) 1142
('04COT-115', 1129.743642732049) 1142
('04ISC-115', 1129.7416374781085) 1142
('03HUC-69', 1129.705551663748) 1142
('02ISN-115', 1129.6156830122593) 1142
('04LVS-115', 1129.5510595446585) 1142
('04VPI-115', 1129.4362872154115) 1142
('04ROS-115', 1129.4201313485114) 1142
('01VER-230', 1129.4071103327494) 1142
('05CHD-115', 1129.3763485113836) 1142
('04HLC-115', 1129.3485376532399) 1142
('04RGU-115', 1129.2114535901926) 1142
('02CMT-115', 1129.0841856392296) 1142
('02MRO-115', 1129.0735113835376) 1142
('02ZGL-115', 1129.0710770577932) 1142
('04LAD-115', 1128.9706042031523) 1142
('04LCH-115', 1128.9174605954468) 1142
('04PYE-115', 1128.8434063047284) 1142
('04LPN-115', 1128.8171803852892) 1142
('04PPA-115', 1128.703476357268) 1142
('02CBE-400', 1128.6682049036779) 1142
('04VMY-115', 1128.561050788091) 1142
('05FVL-230', 1128.5085989492118) 1142
('05FVL-115', 1128.4673117338002) 1142
('05CHA-115', 1128.4490017513135) 1142
('01MER-230', 1128.4276707530648) 1142
('01ARA-85', 1128.4176882661995) 1142
('01OCE-230', 1128.3906217162873) 1142
('02PGC-115', 1128.1684413309981) 1142
('01SDI-85', 1128.1504028021016) 1142
('01PEV-230', 1128.0862259194398) 1142
('04HLE-115', 1128.0239929947459) 1142
('01PEN-230', 1127.9626357267953) 1142
('02CYR-400', 1127.9105516637478) 1142
('01ISC-85', 1127.8085901926447) 1142
('01PTH-85', 1127.7417775831875) 1142
('01JJA-85', 1127.7116549912434) 1142
('04PUE-115', 1127.706007005254) 1142
('01MOR-230', 1127.5953152364273) 1142
('01TAX-230', 1127.5668476357268) 1142
('01CMC-230', 1127.4300525394046) 1142
('04PIH-115', 1127.4183450087567) 1142
('02SRB-115', 1127.3065936952714) 1142
('05VGR-115', 1127.3055516637478) 1142
('02TMU-115', 1127.292819614711) 1142
('01KCR-230', 1127.2379684763573) 1142
('02LAV-400', 1127.1398949211912) 1142
('01CHN-230', 1127.0210332749562) 1142
('04NVN-115', 1126.90323117338) 1142
('04SRF-115', 1126.9025481611209) 1142
('01ODB-230', 1126.8878021015762) 1142
('04HCE-115', 1126.8487302977233) 1142
('04DYN-115', 1126.8190455341507) 1142
('04DER-115', 1126.6543520140103) 1142
('01TAC-85', 1126.630639229422) 1142
('04HLO-115', 1126.4689054290718) 1142
('01TOP-230', 1126.3543870402802) 1142
('01MAD-230', 1126.3265761821367) 1142
('05ESL-115', 1126.2583187390544) 1142
('01XAL-230', 1126.234632224168) 1142
('04MFN-115', 1125.9850087565676) 1142
('01LOM-85', 1125.7473905429072) 1142
('02JUD-115', 1125.666024518389) 1142
('01JLC-230', 1125.6114185639228) 1142
('01GUA-85', 1125.4820315236427) 1142
('01RSL-230', 1125.4108493870403) 1142
('04HLT-115', 1125.0985551663748) 1142
('01HTC-85', 1124.9370665499125) 1142
('01PEX-85', 1124.9202101576182) 1142
('01INN-85', 1124.8203852889667) 1142
('01INS-85', 1124.7987740805606) 1142
('01ATK-230', 1124.7545359019266) 1142
('04HAE-230', 1124.731217162872) 1142
('01VRN-85', 1124.6889141856393) 1142
('02JUD-230', 1124.6133187390544) 1142
('01COY-230', 1124.5626707530648) 1142
('04HLI-230', 1124.5485376532401) 1142
('05LPA-115', 1124.5236514886165) 1142
('01NAU-85', 1124.49646234676) 1142
('02CTM-115', 1124.3876619964974) 1142
('01MOS-85', 1124.31853765324) 1142
('02KIC-115', 1124.2904465849388) 1142
('01CPM-230', 1124.2223730297724) 1142
('01OLI-230', 1124.161830122592) 1142
('01SNG-230', 1124.141260945709) 1142
('01PXA-85', 1124.1099299474606) 1142
('04HPO-115', 1124.091068301226) 1142
('01CRS-230', 1124.0658406304728) 1142
('01PCC-85', 1124.02323117338) 1142
('02KIA-115', 1123.8778633975483) 1142
('02LVD-230', 1123.785901926445) 1142
('05GTR-115', 1123.7043082311734) 1142
('01TYA-230', 1123.4801663747812) 1142
('01JAM-85', 1123.378126094571) 1142
('01LAZ-85', 1123.3759369527145) 1142
('02HUA-115', 1123.2467863397549) 1142
('01ACN-85', 1123.173292469352) 1142
('01CHE-85', 1123.151707530648) 1142
('02OWC-115', 1123.1479334500875) 1142
('01BAR-85', 1123.1258318739056) 1142
('05HDS-115', 1123.0270490367775) 1142
('01CRG-230', 1122.8872942206656) 1142
('01NON-85', 1122.8743782837128) 1142
('04NVJ-115', 1122.8302364273204) 1142
('04SHO-115', 1122.6724518388792) 1142
('04HLI-115', 1122.6576707530648) 1142
('01ECA-230', 1122.6521541155867) 1142
('05LEN-230', 1122.6092556917688) 1142
('05ITC-115', 1122.6090280210158) 1142
('05JAB-115', 1122.6033712784588) 1142
('01CAH-85', 1122.59795971979) 1142
('05CIN-115', 1122.5768826619965) 1142
('04NVI-115', 1122.4195359019266) 1142
('05PMR-115', 1122.3810595446585) 1142
('05CPN-115', 1122.3805429071801) 1142
('02VMN-230', 1122.3665499124345) 1142
('02XIT-115', 1122.3425831873906) 1142
('04SAA-115', 1121.9484938704027) 1142
('04IMR-115', 1121.9388178633976) 1142
('01LAQ-85', 1121.9059719789843) 1142
('02TLM-115', 1121.8768388791595) 1142
('02SIA-115', 1121.7924080560422) 1142
('02FJM-115', 1121.707119089317) 1142
('02PLS-115', 1121.6991068301224) 1142
('01CAR-85', 1121.5632837127846) 1142
('05BAF-115', 1121.4924343257442) 1142
('01AUM-85', 1121.4811208406304) 1142
('04GYC-230', 1121.4492592592592) 324
('05SAU-115', 1121.3291943957968) 1142
('01CPG-230', 1121.257530647986) 1142
('05NDD-115', 1121.2540718038529) 1142
('01NFA-85', 1121.1921366024517) 1142
('05ALT-115', 1121.158213660245) 1142
('01DCO-85', 1120.949632224168) 1142
('05CCU-115', 1120.9343169877409) 1142
('01AGU-230', 1120.9319702276707) 1142
('01TPZ-85', 1120.780096322242) 1142
('05ISP-115', 1120.7503940455342) 1142
('05COM-115', 1120.6963047285465) 1142
('05FPD-115', 1120.6940805604204) 1142
('05MTR-115', 1120.5914273204905) 1142
('05AMR-115', 1120.5489492119088) 1142
('02VEN-69', 1120.5275569176883) 1142
('05FRD-115', 1120.4768388791597) 1142
('05CAS-115', 1120.361418563923) 1142
('01CTD-230', 1120.1577670753063) 1142
('05AMA-115', 1120.1344045534152) 1142
('01JDV-85', 1120.1243695271453) 1142
('05OCP-115', 1119.9310770577933) 1142
('05CUP-115', 1119.9292819614711) 1142
('01ACC-85', 1119.8799299474606) 1142
('01CYO-85', 1119.7428633975483) 1142
('01CJM-230', 1119.7411558669) 1142
('01PAC-85', 1119.7241856392295) 1142
('03BON-115', 1119.7103415061295) 1142
('01LEC-85', 1119.692574430823) 1142
('01LQX-85', 1119.5586865148862) 1142
('05AMN-115', 1119.4063660245183) 1142
('01HTT-85', 1119.3972767075306) 1142
('02IPO-115', 1119.1004378283715) 1142
('02IPO-230', 1119.1004378283715) 1142
('01TEH-230', 1119.0025569176883) 1142
('04JJR-115', 1118.982942206655) 1142
('01CTT-85', 1118.9641943957968) 1142
('01VFI-85', 1118.9561646234677) 1142
('01VPM-85', 1118.9418476357266) 1142
('04MAP-115', 1118.8363222416813) 1142
('01CMO-115', 1118.7580560420315) 1142
('05CUN-115', 1118.657697022767) 1142
('01REM-85', 1118.619343257443) 1142
('01ZAE-85', 1118.2958318739054) 1142
('01PAT-85', 1118.2245534150613) 1142
('04GML-115', 1118.2077583187388) 1142
('01TLG-85', 1118.093336252189) 1142
('01TRX-85', 1118.057758318739) 1142
('01ANU-69', 1117.992898423818) 1142
('01ANU-115', 1117.992898423818) 1142
('01LCT-85', 1117.8052977232924) 1142
('02ATX-230', 1117.7128896672505) 1142
('01BDK-85', 1117.6559982486865) 1142
('01ALR-85', 1117.5386514886163) 1142
('01VTU-85', 1117.5154553415061) 1142
('01CRG-85', 1117.4950000000001) 1142
('04TPO-115', 1117.3625569176884) 1142
('02AZY-115', 1117.1029947460595) 1142
('01SOX-230', 1117.0432136602453) 1142
('04LDO-115', 1117.0148949211907) 1142
('04CRZ-115', 1116.6259194395798) 1142
('01VAE-230', 1116.601602451839) 1142
('01FMC-85', 1116.3916812609457) 1142
('04SPE-115', 1116.2840017513136) 1142
('04LMT-115', 1116.2795971978985) 1142
('01ACM-85', 1116.2344833625218) 1142
('04LMU-115', 1116.1992469352015) 1142
('01VIC-85', 1116.015262697023) 1142
('04LMC-115', 1115.9881873905426) 1142
('04NTO-115', 1115.9838616462346) 1142
('05TBL-115', 1115.972241681261) 1142
('04ASE-115', 1115.9696059544658) 1142
('04MCE-115', 1115.771418563923) 1142
('04AHO-115', 1115.6792294220668) 1142
('05PCH-115', 1115.6308493870401) 1142
('02TIT-115', 1115.6199312377212) 1018
('05CSG-115', 1115.5064711033274) 1142
('05PPS-115', 1115.4784851138354) 1142
('05RNN-115', 1115.4048861646236) 1142
('05AUM-115', 1115.202119089317) 1142
('01ATI-230', 1115.1547460595446) 1142
('04ALT-115', 1115.054220665499) 1142
('01MLP-230', 1115.0444133099825) 1142
('04LLB-115', 1114.9987915936954) 1142
('05ISD-115', 1114.9179772329248) 1142
('05VIT-115', 1114.9175394045535) 1142
('01BBV-230', 1114.9017425569177) 1142
('01LVE-230', 1114.9004640980736) 1142
('05HNW-115', 1114.8972504378285) 1142
('05VTL-115', 1114.842241681261) 1142
('05CCD-115', 1114.8116374781084) 1142
('05EZT-115', 1114.7555253940457) 1142
('01VLR-85', 1114.7330560420314) 1142
('05FMR-115', 1114.3106217162872) 1142
('01EST-230', 1114.288765323993) 1142
('04LMI-115', 1114.0636339754815) 1142
('01VAJ-230', 1114.02411558669) 1142
('01POO-230', 1113.913064798599) 1142
('04MLV-115', 1113.9114535901927) 1142
('03CMZ-115', 1113.883047285464) 1142
('01AZC-230', 1113.8395096322242) 1142
('01CEI-230', 1113.720078809107) 1142
('05MAY-115', 1113.597758318739) 1142
('01REM-230', 1113.5945796847636) 1142
('01PNN-230', 1113.5155779334502) 1142
('02EOT-230', 1113.5144852941175) 544
('02TCA-115', 1113.4777408056043) 1142
('01CTG-230', 1113.2663222416813) 1142
('04CNT-115', 1113.0285113835378) 1142
('04OVI-115', 1112.946295971979) 1142
('04CCA-115', 1112.922985989492) 1142
('01VDM-85', 1112.9131348511385) 1142
('01DAA-230', 1112.886425120773) 1035
('05PPR-115', 1112.7407092819615) 1142
('01CFI-230', 1112.7124518388794) 1142
('04LMD-115', 1112.3373380035025) 1142
('01VIC-230', 1112.2312872154114) 1142
('01PMX2115', 1112.1211218568665) 517
('03TLO-115', 1111.5799211908932) 1142
('02BJU-115', 1111.4808177570094) 856
('02ZTP-115', 1111.1034063047284) 1142
('04CBA-115', 1111.0802276707532) 1142
('04OCU-115', 1111.0187390542908) 1142
('03PMY-400', 1110.6376707530649) 1142
('04DSE-115', 1110.6099474605953) 1142
('01TPA-115', 1110.3354203152364) 1142
('03EVI-400', 1110.3343169877407) 1142
('04BRT-115', 1110.1236777583188) 1142
('01TKM-230', 1110.0652189141856) 1142
('04ANT-115', 1109.9337565674257) 1142
('05SPD-115', 1109.933309982487) 1142
('01FRR-115', 1109.787880910683) 1142
('04ICA-115', 1109.5442994746059) 1142
('05END-230', 1109.299071803853) 1142
('05ENO-230', 1109.203003502627) 1142
('04BZI-115', 1108.9047022767074) 1142
('02BGB-115', 1108.7470370370372) 27
('05GVR-115', 1108.5459719789842) 1142
('03COK-115', 1108.3190275952693) 761
('02COP-115', 1108.1889667250437) 1142
('03TGO-115', 1108.0279071803855) 1142
('04SVV-115', 1107.9893695271455) 1142
('03RAG-115', 1107.8836514886164) 1142
('04JSP-115', 1107.8187215411558) 1142
('04CMI-115', 1107.7284325744308) 1142
('01PLO-115', 1107.3235464098072) 1142
('01CSN-115', 1107.212697022767) 1142
('02TRN-115', 1107.1749562171628) 1142
('05CZU-115', 1107.0790017513134) 1142
('05TSM-115', 1107.0689407313996) 793
('04CLI-115', 1107.0411383537653) 1142
('04CUU-115', 1107.0259807355517) 1142
('02MLC-230', 1106.7959336609338) 814
('04STA-115', 1106.7779684763573) 1142
('04CUO-115', 1106.7561821366025) 1142
('04CUC-115', 1106.7445709281963) 1142
('02EOD-230', 1106.6395588235296) 544
('02EOC-230', 1106.5980147058822) 544
('04CUD-115', 1106.5254991243435) 1142
('04CUS-115', 1106.4222066549912) 1142
('04CUN-115', 1106.3863397548162) 1142
('04CCC-115', 1106.3773642732049) 1142
('04SSA-115', 1106.3437040280212) 1142
('02JLD-115', 1106.3354816112085) 1142
('04TSR-115', 1106.3270840630473) 1142
('02RNA-115', 1106.2736252189143) 1142
('04ISM-115', 1106.1711821366027) 1142
('03JRZ-115', 1106.1135464098072) 1142
('03MPO-115', 1105.9890630472858) 1142
('02LIB-115', 1105.9562784588443) 1142
('04CUI-115', 1105.8836339754816) 1142
('01ATM-115', 1105.8466549912434) 1142
('04BCH-115', 1105.3885726795097) 1142
('03JAP-115', 1104.709483362522) 1142
('04CUT-115', 1104.5120665499126) 1142
('05ADI-115', 1104.1582049036776) 1142
('04TPO-230', 1103.8050087565673) 1142
('01COM-115', 1103.6622241681264) 1142
('03GDL-115', 1103.5477408056042) 1142
('01CCM-115', 1103.0906304728546) 1142
('05BER-115', 1103.0489316987741) 1142
('01EVD-230', 1102.3327845884414) 1142
('01ZIR-69', 1102.0867950963222) 1142
('03VPS-115', 1101.7820227670752) 1142
('02CEO-115', 1101.28380910683) 1142
('05LGM-115', 1101.0428546409807) 1142
('05REM-115', 1100.9424605954466) 1142
('05DIN-115', 1100.9287565674256) 1142
('04HTS-230', 1100.738003502627) 1142
('01VGU-115', 1100.3623992994746) 1142
('04SLA-115', 1100.2638616462348) 1142
('02ACJ-115', 1100.1513134851136) 1142
('04JAE-115', 1100.0859369527147) 1142
('01IXS-115', 1099.8545709281962) 1142
('04OBS-230', 1099.450779334501) 1142
('02ELC-115', 1099.4461996497373) 1142
('05CRN-115', 1099.4043082311732) 1142
('05EDU-115', 1099.4002802101577) 1142
('04HYA-115', 1099.0460157618213) 1142
('04SCN-115', 1099.0268826619968) 1142
('01AIN-115', 1099.0059632224168) 1142
('01TUL-400', 1098.8951138353766) 1142
('01ZUM-85', 1098.7406304728547) 1142
('05FZA-115', 1098.6575394045533) 1142
('04BNV-230', 1098.311050788091) 1142
('04SCN-230', 1098.1629597197898) 1142
('01NTG-115', 1098.0630122591945) 1142
('05PSA-115', 1098.0438441330998) 1142
('02VGS-115', 1097.7496147110332) 1142
('05CEM-115', 1097.6065236427319) 1142
('04NRI-230', 1097.603782837128) 1142
('03TEL-115', 1097.506541155867) 1142
('03SNA-115', 1097.5027583187389) 1142
('05MAT-115', 1097.1635113835375) 1142
('04HRS-115', 1097.0534763572678) 1142
('05ELV-115', 1096.6980998248687) 1142
('01ATU-115', 1096.6262697022767) 1142
('01ITD-115', 1096.6255779334501) 1142
('05LRT-115', 1096.5685113835377) 1142
('02SLS-115', 1096.3666725043784) 1142
('02CLX-115', 1096.3063333333334) 60
('01FPG-115', 1096.2811821366026) 1142
('04LCF-230', 1096.0586164623467) 1142
('05CLA-115', 1096.0340893169878) 1142
('05ALL-115', 1095.8309106830122) 1142
('05JND-115', 1095.749544658494) 1142
('05DGN-115', 1095.2964535901924) 1142
('01HTM-115', 1095.2496147110332) 1142
('02VDA-115', 1095.1072329246936) 1142
('02PEE-115', 1095.02707530648) 1142
('05TRR-115', 1095.0109894921188) 1142
('05VAE-115', 1094.972241681261) 1142
('05DPH-115', 1094.9315148861647) 1142
('02ZXP-115', 1094.8973642732049) 1142
('05LJT-115', 1094.7977583187392) 1142
('05RLU-115', 1094.7655078809107) 1142
('05TOT-115', 1094.6779334500875) 1142
('05CFN-115', 1094.3990455341507) 1142
('05PEL-230', 1094.3333187390542) 1142
('05AMS-115', 1094.2888353765322) 1142
('05MAU-115', 1094.1298073555167) 1142
('04EFU-115', 1093.9940455341507) 1142
('04ECC-230', 1093.973399122807) 912
('01PIR-85', 1093.8336339754815) 1142
('01INU-115', 1093.645823117338) 1142
('03ADR-69', 1093.5906129597197) 1142
('03ACP-115', 1093.4074781085812) 1142
('05JAR-115', 1093.4072504378285) 1142
('01TQC-115', 1093.2871978984238) 1142
('05ABA-115', 1093.0825218914185) 1142
('05MMI-115', 1093.0707968476358) 1142
('01IUN-115', 1092.6646760070053) 1142
('03PFN-115', 1092.6485726795095) 1142
('05LSC-115', 1092.644544658494) 1142
('05TAK-115', 1092.5916900175132) 1142
('03SJE-115', 1092.518826619965) 1142
('03LAS-115', 1092.3610858143609) 1142
('01ACO-230', 1092.1907267950965) 1142
('03LGS-115', 1092.1565323992995) 1142
('01LAC-115', 1092.1383362521892) 1142
('01TTT-115', 1091.6168038528897) 1142
('05LAL-115', 1091.606339754816) 1142
('02MSD-115', 1091.5318651488617) 1142
('05PHS-115', 1091.505918944392) 1061
('05LGD-115', 1091.4956304728544) 1142
('04NPO-115', 1091.4919001751314) 1142
('05LGA-115', 1091.4876619964975) 1142
('05MIR-115', 1091.425499124343) 1142
('01RES-230', 1091.3740202020201) 990
('05SCT-115', 1091.265183887916) 1142
('05GPL-230', 1091.0743432574432) 1142
('05LED-230', 1090.7743082311733) 1142
('06TEE-115', 1090.5231753554501) 422
('04CMR-115', 1090.4556304728546) 1142
('01ELG-115', 1090.4068388791595) 1142
('04AGI-115', 1090.3007092819614) 1142
('03LVR-115', 1090.2112171628721) 1142
('01TCM-230', 1089.3780560420314) 1142
('01YBC-115', 1089.3699211908931) 1142
('01TIZ-230', 1089.2959544658493) 1142
('01CEA-85', 1089.280245183888) 1142
('02LGP-115', 1089.226479859895) 1142
('05FRC-115', 1089.1899912434326) 1142
('05GPL-115', 1089.1402977232924) 1142
('01VIT-85', 1088.936479859895) 1142
('02RFD-115', 1088.8392556917688) 1142
('02HMT-115', 1088.8284763572678) 1142
('01TJP-115', 1088.519133099825) 1142
('03MRA2115', 1088.5083187390544) 1142
('01CRM-85', 1088.2449036777584) 1142
('03PNO-115', 1088.1850525394045) 1142
('05GDN-115', 1088.144465849387) 1142
('01TLT-85', 1088.073826619965) 1142
('03CGS-115', 1088.0556217162873) 1142
('03CAG-115', 1088.003660245184) 1142
('01TTH-230', 1087.998704028021) 1142
('04NVL-115', 1087.6946847635727) 1142
('03VHO-115', 1087.5727845884412) 1142
('01LES-115', 1087.3752364273205) 1142
('03HNV-115', 1087.232364273205) 1142
('01MTI-115', 1086.9611471103328) 1142
('05CND-115', 1086.9475043782838) 1142
('01TMA-115', 1086.8337302977234) 1142
('05MAC-115', 1086.6800087565675) 1142
('01ACS-230', 1086.6154816112082) 1142
('05CLI-115', 1086.4980998248686) 1142
('01PDO-115', 1086.2087127845884) 1142
('04NNR-115', 1086.028389095415) 807
('01LFG-230', 1085.768353765324) 1142
('03ZCT-115', 1085.5597110332749) 1142
('01TIN-115', 1085.4772679509633) 1142
('02TLY-115', 1085.4318038528897) 1142
('03EDA-115', 1085.3246584938704) 1142
('02ECT-115', 1085.306339754816) 1142
