Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2019-11-16,1,03STG-115,601.23,581.69,19.54,0
2019-11-16,2,03STG-115,574.56,557.58,16.98,0
2019-11-16,3,03STG-115,564.47,547.95,16.51,0
2019-11-16,4,03STG-115,555.32,540.47,14.85,0
2019-11-16,5,03STG-115,561.67,546.07,15.6,0
2019-11-16,6,03STG-115,560.46,545.46,15.01,0
2019-11-16,7,03STG-115,578.45,560.08,18.37,0
2019-11-16,8,03STG-115,612.4,589.37,23.02,0
2019-11-16,9,03STG-115,685.5,655.46,27.68,2.36
2019-11-16,10,03STG-115,719.31,688.28,28.68,2.36
2019-11-16,11,03STG-115,677.49,650.83,26.45,.21
2019-11-16,12,03STG-115,733.58,701.25,29.46,2.86
2019-11-16,13,03STG-115,781.71,744.51,31.31,5.89
2019-11-16,14,03STG-115,774.31,736.68,31.18,6.45
2019-11-16,15,03STG-115,802.86,760.57,34.2,8.08
2019-11-16,16,03STG-115,753.43,715.52,30.36,7.54
2019-11-16,17,03STG-115,772.7,734.68,29.66,8.36
2019-11-16,18,03STG-115,811.13,769.54,32.66,8.93
2019-11-16,19,03STG-115,880.01,833.92,35.51,10.58
2019-11-16,20,03STG-115,866.42,821.2,35.03,10.2
2019-11-16,21,03STG-115,804.97,763.37,33.29,8.31
2019-11-16,22,03STG-115,787.09,747.89,31.94,7.26
2019-11-16,23,03STG-115,773.07,734.2,31.17,7.7
2019-11-16,24,03STG-115,599.61,575.17,20.94,3.5
2019-11-16,1,04PLD-230,527.39,581.69,-54.29,0
2019-11-16,2,04PLD-230,510.25,557.58,-47.33,0
2019-11-16,3,04PLD-230,495.59,547.95,-52.36,0
2019-11-16,4,04PLD-230,479.58,540.47,-60.89,0
2019-11-16,5,04PLD-230,478.17,546.07,-67.9,0
2019-11-16,6,04PLD-230,477.19,545.46,-68.27,0
2019-11-16,7,04PLD-230,491.68,560.08,-68.4,0
2019-11-16,8,04PLD-230,514.32,589.37,-75.05,0
2019-11-16,9,04PLD-230,507.43,655.46,-106.87,-41.17
2019-11-16,10,04PLD-230,469.01,688.28,-181.86,-37.4
2019-11-16,11,04PLD-230,468.2,650.83,-178.07,-4.56
2019-11-16,12,04PLD-230,466.12,701.25,-191.97,-43.17
2019-11-16,13,04PLD-230,452.42,744.51,-205.26,-86.82
2019-11-16,14,04PLD-230,431.77,736.68,-210.96,-93.95
2019-11-16,15,04PLD-230,419.92,760.57,-222.27,-118.38
2019-11-16,16,04PLD-230,410.88,715.52,-195.76,-108.89
2019-11-16,17,04PLD-230,419.07,734.68,-192.41,-123.2
