Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2017-02-16,1,03STG-115,924.36,914.81,9.55,0
2017-02-16,2,03STG-115,870.31,862.62,7.44,.25
2017-02-16,3,03STG-115,835.11,829.84,5.27,0
2017-02-16,4,03STG-115,750.77,745.65,5.12,0
2017-02-16,5,03STG-115,623.03,616.93,6.1,0
2017-02-16,6,03STG-115,763.67,755.49,8.18,0
2017-02-16,7,03STG-115,1083.19,1071.85,11.33,0
2017-02-16,8,03STG-115,1690.79,1668.93,21.86,0
2017-02-16,9,03STG-115,1778.4,1748.16,30.24,0
2017-02-16,10,03STG-115,1838.91,1803.32,35.59,0
2017-02-16,11,03STG-115,1703.93,1670.67,33.26,0
2017-02-16,12,03STG-115,1791.02,1757.45,33.57,0
2017-02-16,13,03STG-115,1691.22,1658.3,32.92,0
2017-02-16,14,03STG-115,1744.34,1710.55,33.79,0
2017-02-16,15,03STG-115,1855.63,1827.09,28.54,0
2017-02-16,16,03STG-115,1681.13,1656.52,24.6,0
2017-02-16,17,03STG-115,1884,1860.03,23.97,0
2017-02-16,18,03STG-115,1643.96,1623.32,20.64,0
2017-02-16,19,03STG-115,1681.46,1657.93,23.53,0
2017-02-16,20,03STG-115,1841.13,1802.7,38.43,0
2017-02-16,21,03STG-115,1858.73,1819.24,39.49,0
2017-02-16,22,03STG-115,1653.98,1620.65,33.34,0
2017-02-16,23,03STG-115,1241.8,1221.89,19.91,0
2017-02-16,24,03STG-115,928.31,913.74,14.57,0
2017-02-16,1,04PLD-230,590.54,914.81,-279.63,-44.65
2017-02-16,2,04PLD-230,541.72,862.62,-272.81,-48.09
2017-02-16,3,04PLD-230,499.3,829.84,-260.73,-69.81
2017-02-16,4,04PLD-230,494.96,745.65,-232.88,-17.81
2017-02-16,5,04PLD-230,482.04,616.93,-134.89,0
2017-02-16,6,04PLD-230,514.13,755.49,-229.86,-11.5
2017-02-16,7,04PLD-230,610.95,1071.85,-324.9,-136
2017-02-16,8,04PLD-230,650.35,1668.93,-434.41,-584.17
2017-02-16,9,04PLD-230,640.26,1748.16,-453.25,-654.65
2017-02-16,10,04PLD-230,635.09,1803.32,-470.36,-697.87
2017-02-16,11,04PLD-230,767.89,1670.67,-475.68,-427.1
2017-02-16,12,04PLD-230,777.95,1757.45,-530.76,-448.74
2017-02-16,13,04PLD-230,758.9,1658.3,-438.64,-460.77
2017-02-16,14,04PLD-230,822.09,1710.55,-496.66,-391.8
2017-02-16,15,04PLD-230,737.74,1827.09,-538.55,-550.79
2017-02-16,16,04PLD-230,795.25,1656.52,-384.27,-477.01
2017-02-16,17,04PLD-230,626.27,1860.03,-408.94,-824.82
2017-02-16,18,04PLD-230,656.75,1623.32,-356.83,-609.75
2017-02-16,19,04PLD-230,655.09,1657.93,-370.23,-632.61
2017-02-16,20,04PLD-230,621.54,1802.7,-393.52,-787.64
2017-02-16,21,04PLD-230,615.14,1819.24,-381.52,-822.58
2017-02-16,22,04PLD-230,640.44,1620.65,-305.69,-674.52
2017-02-16,23,04PLD-230,613.41,1221.89,-251.47,-357.01
2017-02-16,24,04PLD-230,594.12,913.74,-206.44,-113.18
2017-02-16,1,08CHS-34.5,1082.06,914.81,167.25,0
2017-02-16,2,08CHS-34.5,1017.98,862.62,155.45,-.1
2017-02-16,3,08CHS-34.5,966.69,829.84,136.85,0
2017-02-16,4,08CHS-34.5,856.32,745.65,110.66,0
2017-02-16,5,08CHS-34.5,703.68,616.93,86.75,0
2017-02-16,6,08CHS-34.5,862.55,755.49,107.06,0
2017-02-16,7,08CHS-34.5,1276.23,1071.85,204.38,0
2017-02-16,8,08CHS-34.5,1989.28,1668.93,320.36,0
2017-02-16,9,08CHS-34.5,2080.12,1748.16,331.96,0
2017-02-16,10,08CHS-34.5,2127,1803.32,323.69,0
2017-02-16,11,08CHS-34.5,1946.26,1670.67,275.59,0
2017-02-16,12,08CHS-34.5,2104.44,1757.45,347,0
2017-02-16,13,08CHS-34.5,1937.62,1658.3,279.31,0
2017-02-16,14,08CHS-34.5,1970.17,1710.55,259.63,0
2017-02-16,15,08CHS-34.5,2230.27,1827.09,403.19,0
2017-02-16,16,08CHS-34.5,2011.92,1656.52,355.39,0
2017-02-16,17,08CHS-34.5,2270.14,1860.03,410.12,0
2017-02-16,18,08CHS-34.5,1969.17,1623.32,345.86,0
2017-02-16,19,08CHS-34.5,2000.8,1657.93,342.87,0
2017-02-16,20,08CHS-34.5,2091.13,1802.7,288.43,0
2017-02-16,21,08CHS-34.5,2097.52,1819.24,278.27,0
2017-02-16,22,08CHS-34.5,1867.18,1620.65,246.53,0
2017-02-16,23,08CHS-34.5,1411.47,1221.89,189.58,0
2017-02-16,24,08CHS-34.5,1044.44,913.74,130.69,0
2017-02-17,1,03STG-115,878.87,867.56,11.31,0
2017-02-17,2,03STG-115,854.75,846.92,7.84,0
2017-02-17,3,03STG-115,835.89,829.3,6.59,0
2017-02-17,4,03STG-115,825.58,818.19,7.39,0
2017-02-17,5,03STG-115,736.76,729.95,6.81,0
2017-02-17,6,03STG-115,835.58,827.42,8.16,0
2017-02-17,7,03STG-115,959.85,949.14,10.71,0
2017-02-17,8,03STG-115,1799.25,1777.01,22.24,0
2017-02-17,9,03STG-115,1803.16,1773.74,29.41,0
2017-02-17,10,03STG-115,1684.59,1652.54,32.05,0
2017-02-17,11,03STG-115,1646.14,1614.41,31.73,0
2017-02-17,12,03STG-115,1844.49,1804.81,39.69,0
2017-02-17,13,03STG-115,2037.41,1994.89,42.51,0
2017-02-17,14,03STG-115,1825.66,1786.3,39.36,0
2017-02-17,15,03STG-115,1727.95,1690.61,37.34,0
2017-02-17,16,03STG-115,1905.23,1854.58,50.66,0
2017-02-17,17,03STG-115,1778.37,1730.55,47.82,0
2017-02-17,18,03STG-115,1743.21,1697.61,45.6,0
2017-02-17,19,03STG-115,1910.48,1865.25,45.23,0
2017-02-17,20,03STG-115,1918.35,1873.89,44.46,0
2017-02-17,21,03STG-115,1667.49,1630.19,37.3,0
2017-02-17,22,03STG-115,1406.04,1378.18,27.87,0
2017-02-17,23,03STG-115,945.8,926.28,19.53,0
2017-02-17,24,03STG-115,853.41,838.9,14.52,0
2017-02-17,1,04PLD-230,576.51,867.56,-211.61,-79.45
2017-02-17,2,04PLD-230,540.04,846.92,-213.3,-93.58
2017-02-17,3,04PLD-230,515.69,829.3,-216.11,-97.5
2017-02-17,4,04PLD-230,515.56,818.19,-215.3,-87.33
2017-02-17,5,04PLD-230,504.25,729.95,-188.88,-36.81
2017-02-17,6,04PLD-230,517.92,827.42,-217.38,-92.12
2017-02-17,7,04PLD-230,602.88,949.14,-252.14,-94.12
2017-02-17,8,04PLD-230,646.55,1777.01,-435.23,-695.23
2017-02-17,9,04PLD-230,707.38,1773.74,-401.54,-664.83
2017-02-17,10,04PLD-230,692.93,1652.54,-342.4,-617.21
2017-02-17,11,04PLD-230,689.52,1614.41,-318.55,-606.34
2017-02-17,12,04PLD-230,695.1,1804.81,-317.72,-791.98
2017-02-17,13,04PLD-230,687.94,1994.89,-336.88,-970.08
2017-02-17,14,04PLD-230,680.58,1786.3,-337.47,-768.24
2017-02-17,15,04PLD-230,692.64,1690.61,-347.05,-650.92
2017-02-17,16,04PLD-230,665.44,1854.58,-410.78,-778.36
2017-02-17,17,04PLD-230,686.13,1730.55,-379.2,-665.22
2017-02-17,18,04PLD-230,705.55,1697.61,-366.95,-625.11
2017-02-17,19,04PLD-230,684.14,1865.25,-455.92,-725.2
2017-02-17,20,04PLD-230,685.18,1873.89,-422.07,-766.64
2017-02-17,21,04PLD-230,727.69,1630.19,-336.75,-565.74
2017-02-17,22,04PLD-230,702.4,1378.18,-290.34,-385.44
2017-02-17,23,04PLD-230,604.35,926.28,-211.62,-110.31
2017-02-17,24,04PLD-230,521.73,838.9,-191.03,-126.14
2017-02-17,1,08CHS-34.5,1009.5,867.56,141.94,0
2017-02-17,2,08CHS-34.5,990.78,846.92,143.86,0
2017-02-17,3,08CHS-34.5,983.22,829.3,153.92,0
2017-02-17,4,08CHS-34.5,963.2,818.19,145.01,0
2017-02-17,5,08CHS-34.5,849.64,729.95,119.7,0
2017-02-17,6,08CHS-34.5,955.26,827.42,127.84,0
2017-02-17,7,08CHS-34.5,1099.19,949.14,150.05,0
2017-02-17,8,08CHS-34.5,2096.4,1777.01,319.39,0
2017-02-17,9,08CHS-34.5,2094.83,1773.74,321.08,0
