Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2017-12-16,1,03STG-115,681.08,667.37,13.71,0
2017-12-16,2,03STG-115,574.62,564.07,10.55,0
2017-12-16,3,03STG-115,561.7,552.12,9.58,0
2017-12-16,4,03STG-115,557.37,548.03,9.34,0
2017-12-16,5,03STG-115,549.14,540.64,8.5,0
2017-12-16,6,03STG-115,558.08,548.49,9.59,0
2017-12-16,7,03STG-115,592.72,580.36,12.36,0
2017-12-16,8,03STG-115,624.04,610.26,13.78,0
2017-12-16,9,03STG-115,790.13,770.64,19.49,0
2017-12-16,10,03STG-115,948,921.32,26.68,0
2017-12-16,11,03STG-115,1033.79,1004.68,29.11,0
2017-12-16,12,03STG-115,1035.57,1007.64,27.93,0
2017-12-16,13,03STG-115,970.17,943.59,26.58,0
2017-12-16,14,03STG-115,944.51,918.54,25.97,0
2017-12-16,15,03STG-115,837.98,811.03,26.15,.8
2017-12-16,16,03STG-115,774.92,753.18,21.01,.74
2017-12-16,17,03STG-115,773.75,753.8,19.42,.53
2017-12-16,18,03STG-115,798.31,777.25,20.53,.53
2017-12-16,19,03STG-115,1004.75,980.8,23.95,0
2017-12-16,20,03STG-115,922.76,894.69,28.07,0
2017-12-16,21,03STG-115,924.98,894.06,30.93,0
2017-12-16,22,03STG-115,831.58,806.03,25.09,.47
2017-12-16,23,03STG-115,827.79,802.42,25.37,0
2017-12-16,24,03STG-115,739.56,721.41,18.15,0
2017-12-16,1,04PLD-230,553.37,667.37,-111,-3.01
2017-12-16,2,04PLD-230,506.23,564.07,-57.85,0
2017-12-16,3,04PLD-230,497.48,552.12,-54.64,0
2017-12-16,4,04PLD-230,490.9,548.03,-57.13,0
2017-12-16,5,04PLD-230,484.74,540.64,-55.9,0
2017-12-16,6,04PLD-230,490.57,548.49,-57.92,0
2017-12-16,7,04PLD-230,504.65,580.36,-75.71,0
2017-12-16,8,04PLD-230,518.01,610.26,-92.25,0
2017-12-16,9,04PLD-230,630.5,770.64,-140.14,0
2017-12-16,10,04PLD-230,637,921.32,-141.97,-142.35
2017-12-16,11,04PLD-230,558.61,1004.68,-138.85,-307.22
2017-12-16,12,04PLD-230,643.75,1007.64,-147,-216.89
2017-12-16,13,04PLD-230,640.88,943.59,-156.78,-145.93
2017-12-16,14,04PLD-230,645.71,918.54,-169.09,-103.74
2017-12-16,15,04PLD-230,556.73,811.03,-119.69,-134.62
2017-12-16,16,04PLD-230,529.38,753.18,-133.13,-90.68
2017-12-16,17,04PLD-230,523.71,753.8,-140.77,-89.32
2017-12-16,18,04PLD-230,541.12,777.25,-146.2,-89.93
2017-12-16,19,04PLD-230,632.56,980.8,-251.8,-96.44
2017-12-16,20,04PLD-230,641.68,894.69,-217.19,-35.82
2017-12-16,21,04PLD-230,618.81,894.06,-186.9,-88.35
2017-12-16,22,04PLD-230,613,806.03,-180.88,-12.15
2017-12-16,23,04PLD-230,599.54,802.42,-176.6,-26.28
2017-12-16,24,04PLD-230,547.78,721.41,-173.63,0
2017-12-16,1,08CHS-34.5,780.1,667.37,112.73,0
2017-12-16,2,08CHS-34.5,653.01,564.07,88.94,0
2017-12-16,3,08CHS-34.5,640.36,552.12,88.24,0
2017-12-16,4,08CHS-34.5,633.6,548.03,85.58,0
2017-12-16,5,08CHS-34.5,617.56,540.64,76.91,0
2017-12-16,6,08CHS-34.5,630.91,548.49,82.42,0
2017-12-16,7,08CHS-34.5,673.79,580.36,93.43,0
2017-12-16,8,08CHS-34.5,979.04,610.26,100.98,267.79
2017-12-16,9,08CHS-34.5,1255.37,770.64,138.16,346.57
2017-12-16,10,08CHS-34.5,1241.89,921.32,161.39,159.18
2017-12-16,11,08CHS-34.5,1233.88,1004.68,175.57,53.63
2017-12-16,12,08CHS-34.5,1232.71,1007.64,185.77,39.3
2017-12-16,13,08CHS-34.5,1234.54,943.59,166.1,124.85
2017-12-16,14,08CHS-34.5,1238.48,918.54,166.78,153.16
2017-12-16,15,08CHS-34.5,1237.27,811.03,143.98,282.26
2017-12-16,16,08CHS-34.5,1030.59,753.18,135.44,141.98
2017-12-16,17,08CHS-34.5,909.63,753.8,155.92,-.1
2017-12-16,18,08CHS-34.5,948.43,777.25,171.28,-.1
