Fecha,Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
2018-04-01,1,03STG-115,701.09,685.31,15.78,0
2018-04-01,2,03STG-115,553.28,542.79,10.5,0
2018-04-01,3,03STG-115,522.83,515.31,7.53,0
2018-04-01,4,03STG-115,511.75,506.46,5.29,0
2018-04-01,5,03STG-115,511.47,506.12,5.35,0
2018-04-01,6,03STG-115,511.24,505.63,5.61,0
2018-04-01,7,03STG-115,509.39,502.42,6.97,0
2018-04-01,8,03STG-115,509.2,502.83,6.37,0
2018-04-01,9,03STG-115,532.23,522.66,9.57,0
2018-04-01,10,03STG-115,566.03,552.53,13.5,0
2018-04-01,11,03STG-115,713.13,693.02,17.81,2.3
2018-04-01,12,03STG-115,779.9,750.52,21.32,8.05
2018-04-01,13,03STG-115,780.28,760.43,19.39,.46
2018-04-01,14,03STG-115,871.88,846.66,22.81,2.41
2018-04-01,15,03STG-115,871.79,848.95,22.35,.49
2018-04-01,16,03STG-115,935.1,913.87,20.25,.98
2018-04-01,17,03STG-115,927.11,905.46,20.73,.93
2018-04-01,18,03STG-115,970.6,948.76,20.69,1.15
2018-04-01,19,03STG-115,991.92,975.6,15.14,1.17
2018-04-01,20,03STG-115,1168.57,1150.18,18.39,0
2018-04-01,21,03STG-115,1311.43,1282.42,29.02,0
2018-04-01,22,03STG-115,1182.18,1149.48,30.7,2.01
2018-04-01,23,03STG-115,1564.72,1526.32,38.4,0
2018-04-01,1,04PLD-230,500.31,685.31,-185,0
2018-04-01,2,04PLD-230,413.38,542.79,-129.4,0
2018-04-01,3,04PLD-230,388.41,515.31,-126.9,0
2018-04-01,4,04PLD-230,371.86,506.46,-134.6,0
2018-04-01,5,04PLD-230,369.14,506.12,-136.98,0
2018-04-01,6,04PLD-230,358.34,505.63,-147.29,0
2018-04-01,7,04PLD-230,356.62,502.42,-145.81,0
2018-04-01,8,04PLD-230,355.33,502.83,-147.49,0
2018-04-01,9,04PLD-230,362.87,522.66,-159.8,0
2018-04-01,10,04PLD-230,399.04,552.53,-153.49,0
2018-04-01,11,04PLD-230,471.89,693.02,-189.24,-31.9
2018-04-01,12,04PLD-230,508.98,750.52,-223.92,-17.62
2018-04-01,13,04PLD-230,517.44,760.43,-230.75,-12.24
2018-04-01,14,04PLD-230,484.15,846.66,-229.19,-133.32
2018-04-01,15,04PLD-230,513.04,848.95,-260.67,-75.25
2018-04-01,16,04PLD-230,496.9,913.87,-265.41,-151.56
2018-04-01,17,04PLD-230,498.94,905.46,-262.91,-143.61
2018-04-01,18,04PLD-230,497.03,948.76,-273.52,-178.21
2018-04-01,19,04PLD-230,501.65,975.6,-292.65,-181.3
2018-04-01,20,04PLD-230,502.4,1150.18,-354.66,-293.12
2018-04-01,21,04PLD-230,533.52,1282.42,-373.3,-375.6
2018-04-01,22,04PLD-230,533.21,1149.48,-289.98,-326.29
2018-04-01,23,04PLD-230,514.98,1526.32,-297.16,-714.19
2018-04-01,1,08CHS-34.5,815.8,685.31,130.49,0
2018-04-01,2,08CHS-34.5,639.2,542.79,96.41,0
2018-04-01,3,08CHS-34.5,602.16,515.31,86.85,0
2018-04-01,4,08CHS-34.5,588.43,506.46,81.97,0
2018-04-01,5,08CHS-34.5,585.64,506.12,79.52,0
2018-04-01,6,08CHS-34.5,580.25,505.63,74.62,0
2018-04-01,7,08CHS-34.5,561.48,502.42,59.06,0
2018-04-01,8,08CHS-34.5,573.61,502.83,70.79,0
2018-04-01,9,08CHS-34.5,602.35,522.66,79.68,0
2018-04-01,10,08CHS-34.5,646.73,552.53,94.2,0
2018-04-01,11,08CHS-34.5,808.26,693.02,117.04,-1.8
2018-04-01,12,08CHS-34.5,872.23,750.52,128.66,-6.95
2018-04-01,13,08CHS-34.5,895.04,760.43,134.96,-.35
2018-04-01,14,08CHS-34.5,998.27,846.66,153.14,-1.53
2018-04-01,15,08CHS-34.5,1005.76,848.95,156.91,-.1
2018-04-01,16,08CHS-34.5,1089.38,913.87,175.71,-.2
2018-04-01,17,08CHS-34.5,1088.22,905.46,182.95,-.19
2018-04-01,18,08CHS-34.5,1156.87,948.76,208.34,-.24
2018-04-01,19,08CHS-34.5,1231.69,975.6,256.33,-.24
2018-04-01,20,08CHS-34.5,1395.53,1150.18,245.35,0
2018-04-01,21,08CHS-34.5,1530.28,1282.42,247.87,0
2018-04-01,22,08CHS-34.5,1350.44,1149.48,201.33,-.37
2018-04-01,23,08CHS-34.5,1807.3,1526.32,280.98,0
2018-04-02,1,03STG-115,1197.48,1170.62,26.86,0
2018-04-02,2,03STG-115,1056.32,1035.68,18.92,1.72
2018-04-02,3,03STG-115,945.03,926.55,17.3,1.18
2018-04-02,4,03STG-115,908.8,891.24,16.41,1.15
2018-04-02,5,03STG-115,857.95,841.16,15.88,.9
2018-04-02,6,03STG-115,912.56,894.91,17.1,.55
2018-04-02,7,03STG-115,1089.4,1068.72,20.68,0
2018-04-02,8,03STG-115,1397.65,1368.66,29,0
2018-04-02,9,03STG-115,1786.55,1742.17,44.38,0
2018-04-02,10,03STG-115,1847.53,1791.99,55.53,0
2018-04-02,11,03STG-115,1877.28,1820.7,56.58,0
2018-04-02,12,03STG-115,1890.67,1833.38,57.29,0
2018-04-02,13,03STG-115,1910.37,1849.46,60.91,0
2018-04-02,14,03STG-115,1926.22,1862.62,63.6,0
2018-04-02,15,03STG-115,1951.71,1891.79,59.92,0
2018-04-02,16,03STG-115,1988.39,1928.07,60.32,0
2018-04-02,17,03STG-115,1989.77,1932.8,56.97,0
2018-04-02,18,03STG-115,1974.09,1917.98,56.12,0
2018-04-02,19,03STG-115,1959.14,1902.48,56.66,0
2018-04-02,20,03STG-115,2216.79,2152.81,63.97,0
2018-04-02,21,03STG-115,2140.53,2080.05,60.48,0
2018-04-02,22,03STG-115,1906.53,1848.65,57.88,0
2018-04-02,23,03STG-115,1938.74,1878.92,59.82,0
2018-04-02,24,03STG-115,1903.42,1845.69,57.73,0
2018-04-02,1,04PLD-230,503.35,1170.62,-303.11,-364.16
2018-04-02,2,04PLD-230,488.47,1035.68,-268.14,-279.07
2018-04-02,3,04PLD-230,492.08,926.55,-242.2,-192.27
2018-04-02,4,04PLD-230,463.89,891.24,-240.02,-187.32
2018-04-02,5,04PLD-230,461.42,841.16,-233.37,-146.37
2018-04-02,6,04PLD-230,412.91,894.91,-250.27,-231.73
2018-04-02,7,04PLD-230,465.25,1068.72,-292.31,-311.16
2018-04-02,8,04PLD-230,463.65,1368.66,-344.1,-560.91
2018-04-02,9,04PLD-230,478.95,1742.17,-403.2,-860.02
2018-04-02,10,04PLD-230,506.21,1791.99,-414.59,-871.2
2018-04-02,11,04PLD-230,495.98,1820.7,-356.29,-968.43
2018-04-02,12,04PLD-230,539.34,1833.38,-367.69,-926.34
2018-04-02,13,04PLD-230,1483.45,1849.46,-366.01,0
2018-04-02,14,04PLD-230,1469.22,1862.62,-393.4,0
2018-04-02,15,04PLD-230,1496.7,1891.79,-395.09,0
2018-04-02,16,04PLD-230,1540.21,1928.07,-387.86,0
2018-04-02,17,04PLD-230,1552.27,1932.8,-380.54,0
2018-04-02,18,04PLD-230,1525.71,1917.98,-392.27,0
2018-04-02,19,04PLD-230,1510.83,1902.48,-391.65,0
2018-04-02,20,04PLD-230,1516.53,2152.81,-498.67,-137.62
2018-04-02,21,04PLD-230,1476.63,2080.05,-574.65,-28.77
2018-04-02,22,04PLD-230,1406.2,1848.65,-442.45,0
2018-04-02,23,04PLD-230,1426.03,1878.92,-452.9,0
2018-04-02,24,04PLD-230,539.38,1845.69,-354.83,-951.49
2018-04-02,1,08CHS-34.5,1434.65,1170.62,264.04,0
2018-04-02,2,08CHS-34.5,1287.55,1035.68,252.21,-.34
2018-04-02,3,08CHS-34.5,1161.83,926.55,235.52,-.23
2018-04-02,4,08CHS-34.5,1110.08,891.24,219.07,-.23
2018-04-02,5,08CHS-34.5,1039.3,841.16,198.32,-.18
2018-04-02,6,08CHS-34.5,1099.23,894.91,204.43,-.11
2018-04-02,7,08CHS-34.5,1272.19,1068.72,203.48,0
2018-04-02,8,08CHS-34.5,1613.63,1368.66,244.97,0
2018-04-02,9,08CHS-34.5,2055.62,1742.17,313.46,0
2018-04-02,10,08CHS-34.5,2075.79,1791.99,283.8,0
2018-04-02,11,08CHS-34.5,2107.2,1820.7,286.5,0
2018-04-02,12,08CHS-34.5,2112.62,1833.38,279.25,0
2018-04-02,13,08CHS-34.5,2118.72,1849.46,269.26,0
2018-04-02,14,08CHS-34.5,2132.47,1862.62,269.86,0
2018-04-02,15,08CHS-34.5,2141.65,1891.79,249.86,0
2018-04-02,16,08CHS-34.5,2136.79,1928.07,208.72,0
2018-04-02,17,08CHS-34.5,2135.25,1932.8,202.45,0
2018-04-02,18,08CHS-34.5,2116.34,1917.98,198.36,0
2018-04-02,19,08CHS-34.5,2104.34,1902.48,201.86,0
2018-04-02,20,08CHS-34.5,2423.71,2152.81,270.89,0
2018-04-02,21,08CHS-34.5,2374.96,2080.05,294.91,0
2018-04-02,22,08CHS-34.5,2123.34,1848.65,274.69,0
2018-04-02,23,08CHS-34.5,2156.74,1878.92,277.82,0
2018-04-02,24,08CHS-34.5,2113.47,1845.69,267.78,0
2018-04-03,1,03STG-115,1774.07,1726.17,47.07,.83
2018-04-03,2,03STG-115,1671.39,1633.58,34.76,3.05
2018-04-03,3,03STG-115,1485.59,1455.66,26.61,3.33
2018-04-03,4,03STG-115,1210.23,1187.94,19.84,2.45
2018-04-03,5,03STG-115,1156.55,1134.42,20,2.13
2018-04-03,6,03STG-115,1282.54,1259.65,22.9,0
2018-04-03,7,03STG-115,1327.79,1300.53,27.26,0
2018-04-03,8,03STG-115,1796.21,1745.92,50.29,0
2018-04-03,9,03STG-115,1874.33,1820.65,53.68,0
2018-04-03,10,03STG-115,1944.74,1880.48,64.26,0
2018-04-03,11,03STG-115,1920.19,1854.68,65.51,0
2018-04-03,12,03STG-115,1971.15,1901.83,69.32,0
2018-04-03,13,03STG-115,1940.35,1874.19,66.16,0
2018-04-03,14,03STG-115,1966.26,1900.07,66.19,0
2018-04-03,15,03STG-115,1883.02,1828.48,54.55,0
2018-04-03,16,03STG-115,1909.44,1851.41,58.03,0
2018-04-03,17,03STG-115,1894.7,1843,51.71,0
2018-04-03,18,03STG-115,1913.04,1856.33,56.71,0
2018-04-03,19,03STG-115,1829.21,1778.54,50.67,0
2018-04-03,20,03STG-115,1892.41,1842.41,50,0
2018-04-03,21,03STG-115,1839.03,1784.25,54.78,0
2018-04-03,22,03STG-115,1844.52,1786.68,57.84,0
2018-04-03,23,03STG-115,1844.95,1788.97,55.99,0
2018-04-03,24,03STG-115,1815.87,1768.62,47.25,0
2018-04-03,1,04PLD-230,504.85,1726.17,-341.13,-880.18
2018-04-03,2,04PLD-230,500.82,1633.58,-377.55,-755.21
2018-04-03,3,04PLD-230,487.71,1455.66,-348.16,-619.79
2018-04-03,4,04PLD-230,460.44,1187.94,-271.39,-456.11
2018-04-03,5,04PLD-230,462.68,1134.42,-275.29,-396.45
2018-04-03,6,04PLD-230,481.07,1259.65,-310.53,-468.05
2018-04-03,7,04PLD-230,471.02,1300.53,-278.06,-551.44
2018-04-03,8,04PLD-230,517.7,1745.92,-327.92,-900.3
2018-04-03,9,04PLD-230,472.68,1820.65,-339.46,-1008.52
2018-04-03,10,04PLD-230,479.21,1880.48,-275.27,-1126
2018-04-03,11,04PLD-230,504.68,1854.68,-278.32,-1071.67
2018-04-03,12,04PLD-230,482,1901.83,-86.57,-1333.26
2018-04-03,13,04PLD-230,384.82,1874.19,-20.56,-1468.81
2018-04-03,14,04PLD-230,391.47,1900.07,-83.64,-1424.96
